ID, ROBOT_X, ROBOT_Y, ROBOT_W, GYRO_W, ODM_W, BOTH_W, VIS_W, VISION_X, VISION_Y, VISION_W, NAV_X, NAV_Y, NAV_W, BEHAVIOR, LABEL
5, 0.15, -1.341, 1.2459, 1.09, 1.24, 1.17, 0.95343, -0.026697, -1.24923, 0.95343, 0.394655, 0.273761, 1.82024, 2, 1234
5, 0.138, -1.316, 1.3623, 1.2, 1.36, 1.28, 1.1152, -0.0312387, -1.23098, 1.1152, 0.462884, 0.21947, 1.33408, 2, 1234
5, 0.133, -1.306, 1.4072, 1.23, 1.4, 1.32, 1.1152, -0.0329279, -1.2245, 1.1152, 0.463044, 0.219132, 1.33408, 2, 1234
5, 0.128, -1.296, 1.4439, 1.27, 1.44, 1.36, 1.17563, -0.0343319, -1.212, 1.17563, 0.486998, 0.195039, 1.14664, 2, 1234
5, 0.126, -1.291, 1.4615, 1.29, 1.46, 1.37, 1.17563, -0.0359951, -1.20276, 1.17563, 0.487418, 0.194785, 1.14215, 2, 1234
5, 0.124, -1.287, 1.4766, 1.3, 1.47, 1.39, 1.23664, -0.0401579, -1.19516, 1.23664, 0.510254, 0.167618, 0.956885, 2, 1234
5, 0.123, -1.282, 1.4905, 1.32, 1.49, 1.4, 1.23664, -0.0405185, -1.19394, 1.23664, 0.510281, 0.167537, 0.956885, 2, 1234
5, 0.113, -1.254, 1.5531, 1.38, 1.55, 1.46, 1.33556, -0.043978, -1.17313, 1.33556, 0.543909, 0.119748, 0.654932, 2, 1234
5, 0.111, -1.247, 1.5667, 1.4, 1.56, 1.48, 1.33556, -0.0453893, -1.16311, 1.33556, 0.54399, 0.119381, 0.654932, 2, 1234
5, 0.108, -1.237, 1.5844, 1.41, 1.58, 1.5, 1.36759, -0.0488814, -1.15059, 1.36759, 0.554241, 0.102237, 0.553697, 2, 1234
5, 0.107, -1.231, 1.5917, 1.42, 1.59, 1.51, 1.36759, -0.0504387, -1.14491, 1.36759, 0.55446, 0.101868, 0.551437, 2, 1234
5, 0.103, -1.217, 1.611, 1.44, 1.61, 1.52, 1.36759, -0.052285, -1.1369, 1.36759, 0.554847, 0.101444, 0.546809, 2, 1234
5, 0.099, -1.201, 1.6292, 1.46, 1.62, 1.54, 1.43396, -0.0522913, -1.12651, 1.43396, 0.573648, 0.0658922, 0.3434, 2, 1234
5, 0.097, -1.195, 1.6353, 1.46, 1.63, 1.55, 1.43396, -0.0535446, -1.11632, 1.43396, 0.573725, 0.0655294, 0.342854, 2, 1234
5, 0.094, -1.181, 1.6462, 1.48, 1.64, 1.56, 1.43396, -0.0547027, -1.10753, 1.43396, 0.573891, 0.0652055, 0.340913, 2, 1234
5, 0.093, -1.176, 1.6498, 1.48, 1.64, 1.56, 1.44596, -0.0548937, -1.09742, 1.44596, 0.57707, 0.0584496, 0.303817, 2, 1234
5, 0.091, -1.165, 1.6604, 1.49, 1.66, 1.57, 1.44596, -0.0557476, -1.08828, 1.44596, 0.577201, 0.0581899, 0.30223, 2, 1234
5, 0.089, -1.159, 1.6647, 1.5, 1.66, 1.58, 1.46102, -0.0582912, -1.08204, 1.46102, 0.581254, 0.0490787, 0.253639, 2, 1234
5, 0.088, -1.153, 1.6686, 1.5, 1.66, 1.58, 1.46102, -0.0597215, -1.07346, 1.46102, 0.581452, 0.0486709, 0.251156, 2, 1234
5, 0.085, -1.138, 1.6766, 1.51, 1.67, 1.59, 1.49148, -0.06083, -1.06656, 1.49148, 0.588825, 0.0309349, 0.157594, 2, 1234
5, 0.084, -1.133, 1.6785, 1.51, 1.67, 1.59, 1.49148, -0.0621442, -1.05859, 1.49148, 0.588969, 0.0305432, 0.15573, 2, 1234
5, 0.082, -1.121, 1.6823, 1.51, 1.68, 1.59, 1.50005, -0.0611862, -1.04976, 1.50005, 0.590891, 0.0257516, 0.130001, 2, 1234
5, 0.081, -1.113, 1.6832, 1.51, 1.68, 1.6, 1.50005, -0.0616577, -1.04135, 1.50005, 0.590847, 0.0255649, 0.130792, 2, 1234
5, 0.079, -1.101, 1.6857, 1.51, 1.68, 1.6, 1.52143, -0.0620693, -1.03218, 1.52143, 0.59554, 0.0128446, 0.0657202, 2, 1234
5, 0.078, -1.095, 1.6873, 1.52, 1.68, 1.6, 1.52143, -0.0625441, -1.02298, 1.52143, 0.595612, 0.0126505, 0.0646942, 2, 1234
5, 0.077, -1.09, 1.6889, 1.52, 1.68, 1.6, 1.51258, -0.0631754, -1.01296, 1.51258, 0.593802, 0.0176299, 0.0902807, 2, 1234
5, 0.075, -1.075, 1.6921, 1.52, 1.69, 1.6, 1.51258, -0.0634593, -1.0084, 1.51258, 0.593897, 0.0175214, 0.0888884, 2, 1234
5, 0.074, -1.069, 1.6938, 1.52, 1.69, 1.61, 1.51823, -0.0638315, -0.998662, 1.51823, 0.59515, 0.014015, 0.0712516, 2, 1234
5, 0.072, -1.057, 1.6964, 1.52, 1.69, 1.61, 1.51823, -0.0641536, -0.991088, 1.51823, 0.595202, 0.0138691, 0.0705042, 2, 1234
5, 0.071, -1.051, 1.6975, 1.52, 1.69, 1.61, 1.52278, -0.0645805, -0.979604, 1.52278, 0.596217, 0.0109703, 0.055997, 2, 1234
5, 0.071, -1.051, 1.6975, 1.52, 1.69, 1.61, 1.52278, -0.0646378, -0.978237, 1.52278, 0.596218, 0.0109435, 0.055997, 2, 1234
5, 0.067, -1.019, 1.6998, 1.53, 1.69, 1.61, 1.53124, -0.0650648, -0.961528, 1.53124, 0.598022, 0.00565951, 0.0296699, 2, 1234
5, 0.066, -1.009, 1.7023, 1.53, 1.7, 1.61, 1.53124, -0.0652655, -0.955082, 1.53124, 0.598113, 0.00555092, 0.0283005, 2, 1234
5, 0.064, -0.998, 1.7036, 1.53, 1.7, 1.61, 1.52889, -0.0650505, -0.937461, 1.52889, 0.597667, 0.00686008, 0.0348798, 2, 1234
5, 0.063, -0.986, 1.7035, 1.53, 1.7, 1.61, 1.52567, -0.065887, -0.922486, 1.52567, 0.597044, 0.00841572, 0.0440494, 2, 1234
5, 0.062, -0.977, 1.7032, 1.53, 1.7, 1.61, 1.52567, -0.0662471, -0.91145, 1.52567, 0.597181, 0.00821907, 0.042012, 2, 1234
5, 0.061, -0.971, 1.7033, 1.53, 1.7, 1.61, 1.53528, -0.0658755, -0.903864, 1.53528, 0.599195, 0.00252819, 0.0121669, 2, 1234
5, 0.061, -0.971, 1.7033, 1.53, 1.7, 1.61, 1.53528, -0.0658104, -0.897887, 1.53528, 0.599157, 0.00249318, 0.0127484, 2, 1234
5, 0.061, -0.971, 1.7033, 1.53, 1.7, 1.61, 1.54228, -0.0656802, -0.88623, 1.54228, 0.600575, -0.00177368, -0.00879121, 2, 1234
5, 0.061, -0.971, 1.7033, 1.53, 1.7, 1.61, 1.54228, -0.0656077, -0.87847, 1.54228, 0.600586, -0.00182333, -0.00895321, 2, 1234
5, 0.061, -0.971, 1.7033, 1.53, 1.7, 1.61, 1.52864, -0.0653448, -0.869033, 1.52864, 0.597889, 0.00632922, 0.0316007, 2, 1234
5, 0.061, -0.971, 1.7033, 1.53, 1.7, 1.61, 1.52864, -0.065235, -0.86124, 1.52864, 0.59789, 0.00628973, 0.0315914, 2, 1234
5, 0.052, -0.906, 1.7057, 1.52, 1.7, 1.61, 1.52864, -0.0651057, -0.852062, 1.52864, 0.59789, 0.00624284, 0.0315914, 2, 1234
5, 0.051, -0.9, 1.7052, 1.52, 1.7, 1.61, 1.52498, -0.0654934, -0.845294, 1.52498, 0.59716, 0.00824391, 0.0423295, 2, 1234
5, 0.05, -0.894, 1.7041, 1.52, 1.7, 1.61, 1.52498, -0.0655227, -0.836979, 1.52498, 0.597217, 0.00815811, 0.041473, 2, 1234
5, 0.048, -0.883, 1.706, 1.52, 1.7, 1.61, 1.52963, -0.0657725, -0.828848, 1.52963, 0.598201, 0.005237, 0.0270184, 2, 1234
5, 0.047, -0.873, 1.7066, 1.52, 1.7, 1.61, 1.52963, -0.065858, -0.821807, 1.52963, 0.598251, 0.00514465, 0.0262631, 2, 1234
5, 0.045, -0.861, 1.7075, 1.52, 1.7, 1.61, 1.52123, -0.0654948, -0.810679, 1.52123, 0.596549, 0.0101454, 0.0511694, 2, 1234
5, 0.044, -0.855, 1.708, 1.52, 1.7, 1.61, 1.52123, -0.0654379, -0.801745, 1.52123, 0.596567, 0.010076, 0.0509158, 2, 1234
5, 0.043, -0.843, 1.71, 1.52, 1.71, 1.61, 1.52896, -0.0666442, -0.794659, 1.52896, 0.598179, 0.00504726, 0.0273739, 2, 1234
5, 0.041, -0.835, 1.7114, 1.52, 1.71, 1.61, 1.52896, -0.0670232, -0.786428, 1.52896, 0.598334, 0.00485184, 0.0250343, 2, 1234
5, 0.04, -0.823, 1.7111, 1.52, 1.71, 1.61, 1.51994, -0.0665506, -0.776017, 1.51994, 0.596561, 0.010256, 0.0509623, 2, 1234
5, 0.039, -0.817, 1.7102, 1.52, 1.71, 1.61, 1.51994, -0.0666137, -0.768307, 1.51994, 0.596539, 0.0101578, 0.0513246, 2, 1234
5, 0.038, -0.811, 1.7103, 1.52, 1.71, 1.61, 1.5277, -0.0668654, -0.758847, 1.5277, 0.598171, 0.00536617, 0.0274558, 2, 1234
5, 0.036, -0.796, 1.7114, 1.52, 1.71, 1.61, 1.5277, -0.0670095, -0.749489, 1.5277, 0.598234, 0.00522468, 0.0265045, 2, 1234
5, 0.036, -0.796, 1.7114, 1.52, 1.71, 1.61, 1.5277, -0.0671297, -0.741678, 1.5277, 0.598288, 0.00510546, 0.0256977, 2, 1234
5, 0.033, -0.778, 1.7136, 1.52, 1.71, 1.61, 1.51923, -0.0647587, -0.737041, 1.51923, 0.596541, 0.0108246, 0.0511086, 2, 1234
5, 0.032, -0.773, 1.7129, 1.52, 1.71, 1.61, 1.52357, -0.0644643, -0.726311, 1.52357, 0.597225, 0.00822714, 0.0413457, 2, 1234
5, 0.031, -0.764, 1.7129, 1.52, 1.71, 1.61, 1.52357, -0.0641686, -0.718052, 1.52357, 0.597189, 0.0082327, 0.0418868, 2, 1234
5, 0.03, -0.758, 1.7128, 1.52, 1.71, 1.61, 1.52357, -0.0639927, -0.714271, 1.52357, 0.597225, 0.00824858, 0.04133, 2, 1234
5, 0.025, -0.725, 1.7159, 1.52, 1.71, 1.61, 1.52219, -0.0644091, -0.69216, 1.52219, 0.59694, 0.00870486, 0.0455747, 2, 1234
5, 0.025, -0.725, 1.7159, 1.52, 1.71, 1.61, 1.52219, -0.0644711, -0.682387, 1.52219, 0.596942, 0.0085799, 0.0455747, 2, 1234
5, 0.022, -0.708, 1.719, 1.52, 1.71, 1.62, 1.51576, -0.0657419, -0.671063, 1.51576, 0.595744, 0.0118634, 0.0629289, 2, 1234
5, 0.021, -0.699, 1.7192, 1.52, 1.71, 1.62, 1.51576, -0.066217, -0.662035, 1.51576, 0.595791, 0.011611, 0.0622963, 2, 1234
5, 0.02, -0.693, 1.7194, 1.52, 1.71, 1.62, 1.51755, -0.0661361, -0.652017, 1.51755, 0.596361, 0.0104684, 0.053951, 2, 1234
5, 0.018, -0.681, 1.7212, 1.52, 1.72, 1.62, 1.51755, -0.0663134, -0.6459, 1.51755, 0.596462, 0.0103424, 0.0524426, 2, 1234
5, 0.013, -0.654, 1.724, 1.52, 1.72, 1.62, 1.51724, -0.0661527, -0.621221, 1.51724, 0.59643, 0.0102903, 0.0529486, 2, 1234
5, 0.011, -0.643, 1.7272, 1.52, 1.72, 1.62, 1.51724, -0.0662833, -0.61037, 1.51724, 0.596528, 0.0101193, 0.0514902, 2, 1234
5, 0.01, -0.637, 1.7269, 1.52, 1.72, 1.62, 1.51841, -0.0658961, -0.596892, 1.51841, 0.596772, 0.00938638, 0.0479633, 2, 1234
5, 0.008, -0.623, 1.7277, 1.52, 1.72, 1.62, 1.51841, -0.065716, -0.58708, 1.51841, 0.59682, 0.00932721, 0.0472566, 2, 1234
5, 0.007, -0.617, 1.7274, 1.52, 1.72, 1.62, 1.51841, -0.0655798, -0.576004, 1.51841, 0.596825, 0.00923627, 0.0471972, 2, 1234
5, 0.006, -0.611, 1.7263, 1.52, 1.72, 1.62, 1.51841, -0.0655609, -0.574459, 1.51841, 0.596855, 0.00922392, 0.0467509, 2, 1234
5, 0.001, -0.584, 1.7287, 1.52, 1.72, 1.62, 1.51262, -0.0652071, -0.564399, 1.51262, 0.595675, 0.012649, 0.063725, 2, 1234
5, 0.001, -0.578, 1.7303, 1.52, 1.73, 1.62, 1.51262, -0.0651769, -0.562117, 1.51262, 0.595681, 0.0126309, 0.0636481, 2, 1234
5, 0, -0.566, 1.7323, 1.52, 1.73, 1.62, 1.51364, -0.0638408, -0.527266, 1.51364, 0.595897, 0.0120444, 0.0605471, 2, 1234
5, 0, -0.566, 1.7323, 1.52, 1.73, 1.62, 1.51364, -0.0633885, -0.515871, 1.51364, 0.595897, 0.0120552, 0.0605471, 2, 1234
5, 0, -0.566, 1.7323, 1.52, 1.73, 1.62, 1.51914, -0.0638105, -0.502203, 1.51914, 0.597034, 0.00846769, 0.0441935, 2, 1234
5, 0, -0.566, 1.7323, 1.52, 1.73, 1.62, 1.51914, -0.0636554, -0.486488, 1.51914, 0.597036, 0.00831424, 0.0441935, 2, 1234
5, 0, -0.566, 1.7323, 1.52, 1.73, 1.62, 1.53332, -0.0644809, -0.479144, 1.53332, 0.600055, -0.000545077, -0.000843644, 2, 1234
5, -0.013, -0.493, 1.7387, 1.53, 1.73, 1.63, 1.53216, -0.0641582, -0.468443, 1.53216, 0.599941, 0.000120367, 0.0008955, 2, 1234
5, -0.015, -0.481, 1.7398, 1.53, 1.73, 1.63, 1.53216, -0.0639784, -0.459941, 1.53216, 0.599963, 6.72292e-05, 0.00055933, 2, 1234
5, -0.016, -0.475, 1.7409, 1.53, 1.74, 1.63, 1.52738, -0.0658619, -0.448493, 1.52738, 0.599042, 0.00208779, 0.0145118, 2, 1234
5, -0.017, -0.469, 1.7411, 1.53, 1.74, 1.63, 1.52738, -0.0659474, -0.447324, 1.52738, 0.599042, 0.00203973, 0.0145118, 2, 1234
5, -0.019, -0.464, 1.7403, 1.53, 1.74, 1.63, 1.52804, -0.0667651, -0.423963, 1.52804, 0.599457, 0.00100124, 0.00824332, 2, 1234
5, -0.019, -0.464, 1.7403, 1.53, 1.74, 1.63, 1.52773, -0.0672969, -0.408133, 1.52773, 0.599727, 0.000748031, 0.00413811, 2, 1234
5, -0.019, -0.464, 1.7403, 1.53, 1.74, 1.63, 1.52482, -0.0673698, -0.396616, 1.52482, 0.599241, 0.00228336, 0.0114731, 2, 1234
5, -0.019, -0.464, 1.7403, 1.53, 1.74, 1.63, 1.52482, -0.0675585, -0.384958, 1.52482, 0.599277, 0.0020266, 0.0109413, 2, 1234
5, -0.019, -0.464, 1.7403, 1.53, 1.74, 1.63, 1.51429, -0.0676806, -0.375964, 1.51429, 0.597233, 0.00811425, 0.0412384, 2, 1234
5, -0.019, -0.464, 1.7403, 1.53, 1.74, 1.63, 1.51429, -0.0678925, -0.364216, 1.51429, 0.59735, 0.00784269, 0.0395243, 2, 1234
5, -0.034, -0.371, 1.7419, 1.53, 1.74, 1.63, 1.52007, -0.0666533, -0.353236, 1.52007, 0.59843, 0.00469416, 0.0236006, 2, 1234
5, -0.034, -0.371, 1.7419, 1.53, 1.74, 1.63, 1.53008, -0.0654277, -0.338903, 1.53008, 0.600436, -0.00106736, -0.00663686, 2, 1234
5, -0.034, -0.371, 1.7419, 1.53, 1.74, 1.63, 1.53008, -0.064766, -0.331621, 1.53008, 0.600323, -0.000929405, -0.0049206, 2, 1234
5, -0.034, -0.371, 1.7419, 1.53, 1.74, 1.63, 1.52671, -0.0642953, -0.323467, 1.52671, 0.599621, 0.00114226, 0.00574529, 2, 1234
5, -0.034, -0.371, 1.7419, 1.53, 1.74, 1.63, 1.52671, -0.0638315, -0.316007, 1.52671, 0.599611, 0.00120099, 0.00590372, 2, 1234
5, -0.042, -0.328, 1.744, 1.53, 1.74, 1.63, 1.52671, -0.063296, -0.307666, 1.52671, 0.599583, 0.00127413, 0.00632215, 2, 1234
5, -0.045, -0.312, 1.7439, 1.53, 1.74, 1.63, 1.52414, -0.0637266, -0.301302, 1.52414, 0.599158, 0.00253561, 0.0127233, 2, 1234
5, -0.047, -0.301, 1.7439, 1.53, 1.74, 1.63, 1.52414, -0.0634949, -0.293538, 1.52414, 0.597728, 0.00249051, 0.0127233, 2, 1234
5, -0.048, -0.295, 1.7436, 1.52, 1.74, 1.63, 1.53212, -0.063731, -0.282772, 1.53212, 0.5963, -0.00254882, -0.0114219, 2, 1234
5, -0.049, -0.289, 1.7436, 1.52, 1.74, 1.63, 1.53212, -0.0636612, -0.274226, 1.53212, 0.594001, -0.00265867, -0.0129118, 2, 1234
5, -0.051, -0.274, 1.744, 1.52, 1.74, 1.63, 1.52439, -0.0645399, -0.267658, 1.52439, 0.590713, 0.00145358, 0.00966704, 2, 1234
5, -0.052, -0.268, 1.7437, 1.52, 1.74, 1.63, 1.52439, -0.0648101, -0.259754, 1.52439, 0.588679, 0.00119994, 0.00702488, 2, 1234
5, -0.053, -0.262, 1.7443, 1.52, 1.74, 1.63, 1.52594, -0.0647306, -0.249432, 1.52594, 0.586175, 0.000131019, 0.0010922, 2, 1234
5, -0.053, -0.262, 1.7443, 1.52, 1.74, 1.63, 1.52594, -0.0646875, -0.247762, 1.52594, 0.585708, 0.000118209, 0.0010922, 2, 1234
5, -0.06, -0.224, 1.7446, 1.52, 1.74, 1.63, 1.52645, -0.0631483, -0.222828, 1.52645, 0.578842, -3.86277e-06, -0.000914454, 2, 1234
5, -0.064, -0.199, 1.7453, 1.52, 1.74, 1.63, 1.53339, -0.0627712, -0.195571, 1.53339, 0.572444, -0.00431965, -0.0208515, 2, 1234
5, -0.066, -0.188, 1.7449, 1.52, 1.74, 1.63, 1.53339, -0.0625873, -0.184532, 1.53339, 0.569346, -0.00442462, -0.0208515, 2, 1234
5, -0.068, -0.179, 1.7446, 1.52, 1.74, 1.63, 1.5275, -0.0634655, -0.176081, 1.5275, 0.566024, -0.00158102, -0.00505829, 2, 1234
5, -0.07, -0.167, 1.7428, 1.52, 1.74, 1.63, 1.5275, -0.0636798, -0.166113, 1.5275, 0.563468, -0.00185129, -0.00881124, 2, 1234
5, -0.071, -0.162, 1.7437, 1.52, 1.74, 1.63, 1.53042, -0.0630732, -0.157922, 1.53042, 0.561789, -0.00339437, -0.019063, 2, 1234
5, -0.072, -0.156, 1.7447, 1.52, 1.74, 1.63, 1.53042, -0.0629877, -0.148687, 1.53042, 0.559199, -0.00352078, -0.019063, 2, 1234
5, -0.074, -0.142, 1.7432, 1.52, 1.74, 1.63, 1.53128, -0.0626929, -0.14101, 1.53128, 0.557159, -0.00401048, -0.0210146, 2, 1234
5, -0.075, -0.137, 1.7428, 1.52, 1.74, 1.63, 1.53128, -0.0625164, -0.13458, 1.53128, 0.5554, -0.00404934, -0.0217845, 2, 1234
5, -0.077, -0.126, 1.744, 1.52, 1.74, 1.63, 1.51748, -0.0626764, -0.123678, 1.51748, 0.549878, 0.00329828, 0.0191646, 2, 1234
5, -0.079, -0.117, 1.7445, 1.51, 1.74, 1.63, 1.51326, -0.0617003, -0.112842, 1.51326, 0.54606, 0.00577215, 0.0318249, 2, 1234
5, -0.079, -0.117, 1.7445, 1.51, 1.74, 1.63, 1.51326, -0.0616512, -0.111445, 1.51326, 0.54567, 0.00576114, 0.0318249, 2, 1234
5, -0.083, -0.09, 1.744, 1.51, 1.74, 1.63, 1.51919, -0.061223, -0.102126, 1.51919, 0.544163, 0.00251357, 0.0138799, 2, 1234
5, -0.085, -0.083, 1.7445, 1.51, 1.74, 1.62, 1.5134, -0.06136, -0.0869461, 1.5134, 0.538904, 0.0052584, 0.0307932, 2, 1234
5, -0.087, -0.072, 1.7452, 1.51, 1.74, 1.62, 1.5171, -0.0622634, -0.0788229, 1.5171, 0.537424, 0.00271315, 0.0180273, 2, 1234
5, -0.087, -0.067, 1.7452, 1.51, 1.74, 1.62, 1.51846, -0.0636682, -0.0680923, 1.51846, 0.534897, 0.00116192, 0.0104717, 2, 1234
5, -0.088, -0.061, 1.7445, 1.5, 1.74, 1.62, 1.51846, -0.0644654, -0.0582005, 1.51846, 0.532146, 0.000610135, 0.0104717, 2, 1234
5, -0.091, -0.048, 1.7433, 1.5, 1.74, 1.62, 1.51986, -0.0641274, -0.0522592, 1.51986, 0.531063, -0.000123828, 0.000505686, 2, 1234
5, -0.091, -0.048, 1.7433, 1.5, 1.74, 1.62, 1.51986, -0.0645638, -0.0434495, 1.51986, 0.528728, -0.000499632, -0.00161576, 2, 1234
5, -0.091, -0.048, 1.7433, 1.5, 1.74, 1.62, 1.51435, -0.064001, -0.048202, 1.51435, 0.529081, 0.00276097, 0.0149338, 2, 1234
5, -0.091, -0.048, 1.7433, 1.5, 1.74, 1.62, 1.51435, -0.0641123, -0.0435755, 1.51435, 0.527718, 0.00260634, 0.0162084, 2, 1234
5, -0.091, -0.048, 1.7433, 1.5, 1.74, 1.62, 1.52158, -0.0641231, -0.0407354, 1.52158, 0.528252, -0.00127841, -0.00663972, 2, 1234
5, -0.098, -0.009, 1.747, 1.51, 1.74, 1.63, 1.52158, -0.0641841, -0.0371616, 1.52158, 0.527265, -0.00138048, -0.00684822, 2, 1234
5, -0.098, -0.009, 1.747, 1.51, 1.74, 1.63, 1.50786, -0.0637305, -0.0194655, 1.50786, 0.519976, 0.00557338, 0.0333956, 2, 1234
5, -0.101, 0.009, 1.7473, 1.51, 1.74, 1.62, 1.50786, -0.0635812, -0.0091987, 1.50786, 0.517179, 0.0053782, 0.0322902, 2, 1234
5, -0.102, 0.014, 1.7464, 1.5, 1.74, 1.62, 1.50786, -0.0634947, -0.00325221, 1.50786, 0.515522, 0.00526429, 0.0322902, 2, 1234
5, -0.107, 0.042, 1.7458, 1.5, 1.74, 1.62, 1.51293, -0.0617868, 0.019203, 1.51293, 0.510202, 0.00285338, 0.0154524, 2, 1234
5, -0.108, 0.047, 1.7464, 1.5, 1.74, 1.62, 1.49971, -0.0605172, 0.0370184, 1.49971, 0.502853, 0.0096042, 0.0564451, 2, 1234
5, -0.11, 0.057, 1.7487, 1.5, 1.74, 1.62, 1.49971, -0.0595353, 0.051745, 1.49971, 0.498746, 0.00961918, 0.0564451, 2, 1234
5, -0.111, 0.065, 1.748, 1.5, 1.74, 1.62, 1.49971, -0.0596572, 0.0506475, 1.49971, 0.499002, 0.00959598, 0.0573685, 2, 1234
5, -0.113, 0.075, 1.7497, 1.5, 1.74, 1.62, 1.49505, -0.0592033, 0.0616302, 1.49505, 0.495134, 0.0117783, 0.0713038, 2, 1234
5, -0.117, 0.096, 1.7506, 1.5, 1.75, 1.62, 1.49283, -0.0581242, 0.0791325, 1.49283, 0.489872, 0.0128141, 0.0780051, 2, 1234
5, -0.124, 0.133, 1.7576, 1.5, 1.75, 1.63, 1.49909, -0.0589966, 0.112517, 1.49909, 0.481881, 0.0084403, 0.056217, 2, 1234
5, -0.126, 0.145, 1.7598, 1.5, 1.75, 1.63, 1.50426, -0.059098, 0.130554, 1.50426, 0.477925, 0.00541472, 0.0370077, 2, 1234
5, -0.128, 0.154, 1.7621, 1.51, 1.76, 1.63, 1.50426, -0.0591905, 0.140973, 1.50426, 0.475201, 0.00508489, 0.0337186, 2, 1234
5, -0.129, 0.159, 1.7634, 1.51, 1.76, 1.63, 1.50426, -0.0592833, 0.151434, 1.50426, 0.47239, 0.00475053, 0.0318217, 2, 1234
5, -0.129, 0.159, 1.7634, 1.51, 1.76, 1.63, 1.50426, -0.0592833, 0.151434, 1.50426, 0.47239, 0.00475053, 0.0318217, 2, 1234
5, -0.133, 0.176, 1.7654, 1.51, 1.76, 1.64, 1.50731, -0.0586611, 0.150653, 1.50731, 0.47317, 0.00361503, 0.0210203, 2, 1234
5, -0.135, 0.185, 1.7663, 1.51, 1.76, 1.64, 1.50993, -0.058398, 0.163952, 1.50993, 0.469777, 0.00214276, 0.0149699, 2, 1234
5, -0.135, 0.185, 1.7663, 1.51, 1.76, 1.64, 1.50993, -0.0582439, 0.169946, 1.50993, 0.468176, 0.00205218, 0.0135351, 2, 1234
5, -0.138, 0.201, 1.7677, 1.51, 1.76, 1.64, 1.51857, -0.0580371, 0.183722, 1.51857, 0.465679, -0.00224292, -0.0130033, 2, 1234
5, -0.139, 0.206, 1.7679, 1.51, 1.76, 1.63, 1.51857, -0.0578866, 0.192475, 1.51857, 0.463316, -0.00239166, -0.0147943, 2, 1234
5, -0.14, 0.21, 1.7671, 1.51, 1.76, 1.63, 1.50854, -0.0564775, 0.193153, 1.50854, 0.46157, 0.00287314, 0.0154299, 2, 1234
5, -0.141, 0.219, 1.7649, 1.5, 1.76, 1.63, 1.50854, -0.0560929, 0.197436, 1.50854, 0.460187, 0.00293053, 0.0189961, 2, 1234
5, -0.146, 0.244, 1.7641, 1.5, 1.76, 1.63, 1.50874, -0.0545126, 0.215445, 1.50874, 0.455162, 0.00307184, 0.0185065, 2, 1234
5, -0.146, 0.244, 1.7641, 1.5, 1.76, 1.63, 1.50874, -0.0543541, 0.21773, 1.50874, 0.454522, 0.00308226, 0.0185065, 2, 1234
5, -0.149, 0.26, 1.7639, 1.5, 1.76, 1.63, 1.51356, -0.0532276, 0.237475, 1.51356, 0.449629, 0.000894905, 0.00586545, 2, 1234
5, -0.151, 0.269, 1.764, 1.5, 1.76, 1.63, 1.51356, -0.0528047, 0.2417, 1.51356, 0.448435, 0.000980844, 0.00599563, 2, 1234
5, -0.152, 0.273, 1.7644, 1.5, 1.76, 1.63, 1.50711, -0.0522035, 0.25268, 1.50711, 0.444368, 0.00383585, 0.0259609, 2, 1234
5, -0.154, 0.285, 1.766, 1.5, 1.76, 1.63, 1.50711, -0.0516484, 0.261432, 1.50711, 0.441919, 0.0038489, 0.0259609, 2, 1234
5, -0.156, 0.289, 1.7658, 1.5, 1.76, 1.63, 1.50173, -0.0518071, 0.265041, 1.50173, 0.440108, 0.00603563, 0.0421171, 2, 1234
5, -0.156, 0.294, 1.7666, 1.5, 1.76, 1.63, 1.50173, -0.0514723, 0.272501, 1.50173, 0.438037, 0.0059702, 0.0419111, 2, 1234
5, -0.158, 0.303, 1.7697, 1.5, 1.76, 1.63, 1.50306, -0.0516676, 0.273679, 1.50306, 0.437956, 0.00526443, 0.037047, 2, 1234
5, -0.16, 0.309, 1.7694, 1.51, 1.76, 1.64, 1.50306, -0.0514962, 0.279656, 1.50306, 0.436303, 0.00516798, 0.0367892, 2, 1234
5, -0.162, 0.317, 1.7716, 1.51, 1.77, 1.64, 1.5015, -0.0514034, 0.288587, 1.5015, 0.433638, 0.00561901, 0.040354, 2, 1234
5, -0.162, 0.321, 1.7711, 1.51, 1.77, 1.64, 1.5015, -0.0512618, 0.295919, 1.5015, 0.431615, 0.00546336, 0.0399935, 2, 1234
5, -0.163, 0.326, 1.771, 1.51, 1.77, 1.64, 1.5015, -0.0512004, 0.299101, 1.5015, 0.430812, 0.0053965, 0.0382315, 2, 1234
5, -0.168, 0.349, 1.7738, 1.51, 1.77, 1.64, 1.50874, -0.0509357, 0.312565, 1.50874, 0.428141, 0.00202093, 0.0158472, 2, 1234
5, -0.168, 0.349, 1.7738, 1.51, 1.77, 1.64, 1.50874, -0.0509154, 0.313591, 1.50874, 0.42794, 0.00200141, 0.0140305, 2, 1234
5, -0.172, 0.368, 1.7741, 1.51, 1.77, 1.64, 1.51132, -0.0510886, 0.333135, 1.51132, 0.422851, 0.000259397, 0.00630963, 2, 1234
5, -0.173, 0.372, 1.7743, 1.51, 1.77, 1.64, 1.50854, -0.0506199, 0.346724, 1.50854, 0.4189, 0.00125756, 0.00947678, 2, 1234
