ID," ROBOT_X"," ROBOT_Y"," ANGLE"
5," 0.654112"," 1.46196"," 3.04821"
5," 0.654112"," 1.46196"," 3.04821"
5," 0.635603"," 1.46281"," 3.05733"
5," 0.635603"," 1.46281"," 3.05733"
5," 0.619181"," 1.46508"," 3.04965"
5," 0.609878"," 1.46611"," 3.04965"
5," 0.604264"," 1.46583"," 3.06714"
5," 0.595972"," 1.46638"," 3.06714"
5," 0.587629"," 1.46696"," 3.06046"
5," 0.578898"," 1.46755"," 3.06046"
5," 0.571533"," 1.46856"," 3.04358"
5," 0.564601"," 1.4692"," 3.04358"
5," 0.557301"," 1.47045"," 3.06049"
5," 0.549305"," 1.47143"," 3.06049"
5," 0.541246"," 1.47149"," 3.06108"
5," 0.533354"," 1.47212"," 3.06108"
5," 0.526878"," 1.47505"," 3.04391"
5," 0.519247"," 1.47655"," 3.04391"
5," 0.513392"," 1.47561"," 3.06307"
5," 0.505269"," 1.4766"," 3.05722"
5," 0.4978"," 1.47748"," 3.05722"
5," 0.490434"," 1.47869"," 3.06988"
5," 0.485152"," 1.47948"," 3.06988"
5," 0.477932"," 1.48048"," 3.06988"
5," 0.474635"," 1.48076"," 3.06299"
5," 0.469119"," 1.48147"," 3.06299"
5," 0.462686"," 1.47985"," 3.06121"
5," 0.456401"," 1.47975"," 3.06121"
5," 0.450952"," 1.47941"," 3.11174"
5," 0.445495"," 1.47924"," 3.11174"
5," 0.445024"," 1.47288"," -3.07331"
5," 0.44142"," 1.47081"," -3.07331"
5," 0.442145"," 1.46365"," -2.97273"
5," 0.439675"," 1.45948"," -2.97273"
5," 0.438096"," 1.45159"," -2.89135"
5," 0.435892"," 1.44605"," -2.89135"
5," 0.435817"," 1.43929"," -2.81524"
5," 0.434362"," 1.43335"," -2.81524"
5," 0.43495"," 1.42518"," -2.71779"
5," 0.434151"," 1.41815"," -2.71779"
5," 0.431414"," 1.40843"," -2.65541"
5," 0.428957"," 1.39656"," -2.59958"
5," 0.426869"," 1.38626"," -2.59958"
5," 0.425082"," 1.37727"," -2.59958"
5," 0.430621"," 1.3684"," -2.52801"
5," 0.43103"," 1.35967"," -2.52801"
5," 0.42817"," 1.35168"," -2.46907"
5," 0.427443"," 1.34219"," -2.46907"
5," 0.427072"," 1.32932"," -2.40204"
5," 0.42644"," 1.31805"," -2.40204"
5," 0.428647"," 1.30009"," -2.34058"
5," 0.429033"," 1.28593"," -2.34058"
5," 0.426131"," 1.28335"," -2.28836"
5," 0.42641"," 1.26572"," -2.24677"
5," 0.426175"," 1.25359"," -2.24677"
5," 0.427362"," 1.24412"," -2.20559"
5," 0.428099"," 1.23166"," -2.20559"
5," 0.430415"," 1.21501"," -2.17096"
5," 0.431873"," 1.20257"," -2.17096"
5," 0.429341"," 1.18817"," -2.12318"
5," 0.429054"," 1.17325"," -2.12318"
5," 0.428216"," 1.16228"," -2.09948"
5," 0.427694"," 1.14876"," -2.09948"
5," 0.428724"," 1.13399"," -2.06641"
5," 0.428805"," 1.12193"," -2.06641"
5," 0.431265"," 1.10589"," -2.0132"
5," 0.432321"," 1.0911"," -2.0132"
5," 0.430907"," 1.07668"," -1.99038"
5," 0.431003"," 1.0612"," -1.99038"
5," 0.427823"," 1.04707"," -1.9557"
5," 0.42675"," 1.03375"," -1.9557"
5," 0.431402"," 1.0213"," -1.93706"
5," 0.432454"," 1.00888"," -1.93706"
5," 0.43038"," 0.997096"," -1.91029"
5," 0.430237"," 0.983252"," -1.91029"
5," 0.426617"," 0.966151"," -1.8878"
5," 0.425174"," 0.951748"," -1.8878"
5," 0.430155"," 0.935408"," -1.86614"
5," 0.431069"," 0.92151"," -1.86614"
5," 0.428944"," 0.902839"," -1.84855"
5," 0.428774"," 0.887866"," -1.84855"
5," 0.424387"," 0.867613"," -1.82365"
5," 0.422802"," 0.851795"," -1.82365"
5," 0.424845"," 0.840546"," -1.81562"
5," 0.424552"," 0.824416"," -1.81562"
5," 0.423254"," 0.805974"," -1.80478"
5," 0.422541"," 0.788257"," -1.80478"
5," 0.42832"," 0.776529"," -1.79173"
5," 0.430101"," 0.760513"," -1.79173"
5," 0.425963"," 0.743596"," -1.76895"
5," 0.425512"," 0.726501"," -1.76895"
5," 0.421761"," 0.719554"," -1.77328"
5," 0.420031"," 0.70579"," -1.77328"
5," 0.418189"," 0.688715"," -1.76266"
5," 0.416581"," 0.675133"," -1.76266"
5," 0.419318"," 0.659508"," -1.74947"
5," 0.419208"," 0.646059"," -1.74947"
5," 0.414673"," 0.626638"," -1.7484"
5," 0.413138"," 0.611856"," -1.7484"
5," 0.414571"," 0.599265"," -1.74409"
5," 0.414052"," 0.586009"," -1.74409"
5," 0.412765"," 0.570122"," -1.75219"
5," 0.411971"," 0.555628"," -1.75219"
5," 0.416525"," 0.535643"," -1.75014"
5," 0.417576"," 0.519376"," -1.75014"
5," 0.409439"," 0.502537"," -1.74388"
5," 0.407258"," 0.484975"," -1.74388"
5," 0.408501"," 0.473996"," -1.73584"
5," 0.407578"," 0.459722"," -1.73584"
5," 0.404113"," 0.439558"," -1.73086"
5," 0.402503"," 0.424637"," -1.73086"
5," 0.404969"," 0.40737"," -1.73239"
5," 0.404612"," 0.392137"," -1.73239"
5," 0.401217"," 0.378942"," -1.717"
5," 0.399767"," 0.363112"," -1.717"
5," 0.394645"," 0.346234"," -1.71682"
5," 0.391892"," 0.329606"," -1.71682"
5," 0.390001"," 0.318122"," -1.71144"
5," 0.387335"," 0.301996"," -1.71144"
5," 0.385055"," 0.284724"," -1.71779"
5," 0.382829"," 0.270186"," -1.71779"
5," 0.383695"," 0.252884"," -1.70479"
5," 0.382448"," 0.234092"," -1.71505"
5," 0.381524"," 0.220638"," -1.71505"
5," 0.380451"," 0.205676"," -1.71505"
5," 0.378703"," 0.189121"," -1.71098"
5," 0.377502"," 0.174631"," -1.71098"
5," 0.375616"," 0.156218"," -1.70303"
5," 0.376302"," 0.135739"," -1.70634"
5," 0.376471"," 0.12112"," -1.70634"
5," 0.376232"," 0.105321"," -1.70634"
5," 0.367453"," 0.0941203"," -1.71137"
5," 0.364557"," 0.0795758"," -1.71137"
5," 0.364614"," 0.0615773"," -1.69745"
5," 0.360678"," 0.0423767"," -1.69704"
5," 0.358127"," 0.0290849"," -1.69704"
5," 0.355266"," 0.0125867"," -1.69704"
5," 0.356099"," 0.00298281"," -1.70852"
5," 0.354228"," -0.0130322"," -1.70852"
5," 0.351541"," -0.031465"," -1.70761"
5," 0.349208"," -0.0504405"," -1.71652"
5," 0.347529"," -0.0639953"," -1.71652"
5," 0.345389"," -0.0811378"," -1.71652"
5," 0.340753"," -0.0883968"," -1.71582"
5," 0.333005"," -0.127599"," -1.70641"
5," 0.330076"," -0.14595"," -1.70101"
5," 0.327533"," -0.160799"," -1.70101"
5," 0.324865"," -0.175727"," -1.70101"
5," 0.325377"," -0.186048"," -1.69192"
5," 0.323726"," -0.199073"," -1.69192"
5," 0.321521"," -0.218713"," -1.68092"
5," 0.319247"," -0.23726"," -1.68869"
5," 0.317481"," -0.251704"," -1.68869"
5," 0.317745"," -0.266261"," -1.68138"
5," 0.317465"," -0.278314"," -1.68138"
5," 0.314347"," -0.292677"," -1.68411"
5," 0.312374"," -0.304243"," -1.68411"
5," 0.308372"," -0.318733"," -1.68929"
5," 0.305513"," -0.330664"," -1.68929"
5," 0.303013"," -0.342399"," -1.68929"
5," 0.304803"," -0.35738"," -1.68812"
5," 0.30163"," -0.371603"," -1.68647"
5," 0.299501"," -0.382872"," -1.68647"
5," 0.293641"," -0.398189"," -1.69596"
5," 0.29037"," -0.407484"," -1.69596"
5," 0.290888"," -0.418854"," -1.69419"
5," 0.290378"," -0.428292"," -1.69419"
5," 0.286675"," -0.440745"," -1.69319"
5," 0.284195"," -0.450616"," -1.69319"
5," 0.286243"," -0.461777"," -1.69385"
5," 0.287064"," -0.468858"," -1.69385"
5," 0.282513"," -0.483427"," -1.69976"
5," 0.279847"," -0.494236"," -1.69976"
5," 0.279275"," -0.504557"," -1.69114"
5," 0.278135"," -0.515377"," -1.69114"
5," 0.275301"," -0.524544"," -1.6892"
5," 0.2733"," -0.532577"," -1.6892"
5," 0.276682"," -0.537275"," -1.69114"
5," 0.278134"," -0.54393"," -1.69114"
5," 0.274252"," -0.548535"," -1.70192"
5," 0.273064"," -0.554411"," -1.70192"
5," 0.264663"," -0.575328"," -1.693"
5," 0.260842"," -0.586445"," -1.693"
5," 0.262293"," -0.584783"," -1.70883"
5," 0.260577"," -0.590812"," -1.70883"
5," 0.254092"," -0.607314"," -1.70102"
5," 0.250851"," -0.616424"," -1.70102"
5," 0.248876"," -0.624547"," -1.71716"
5," 0.247174"," -0.630793"," -1.71716"
5," 0.250439"," -0.639689"," -1.72322"
5," 0.250258"," -0.648659"," -1.72322"
5," 0.252397"," -0.653547"," -1.70673"
5," 0.253117"," -0.660325"," -1.70673"
5," 0.246019"," -0.676647"," -1.70687"
5," 0.24287"," -0.684483"," -1.70687"
5," 0.248618"," -0.682075"," -1.71978"
5," 0.251308"," -0.683067"," -1.71978"
5," 0.250399"," -0.69015"," -1.71379"
5," 0.25031"," -0.696106"," -1.71379"
5," 0.245704"," -0.706787"," -1.71109"
5," 0.243128"," -0.714121"," -1.71109"
5," 0.239911"," -0.719982"," -1.70742"
5," 0.237425"," -0.725662"," -1.70742"
5," 0.238097"," -0.731567"," -1.71442"
5," 0.237692"," -0.737711"," -1.71442"
5," 0.238771"," -0.742729"," -1.70883"
5," 0.23915"," -0.747693"," -1.70883"
5," 0.239215"," -0.752882"," -1.70883"
5," 0.226617"," -0.761539"," -1.73105"
5," 0.235482"," -0.759966"," -1.68269"
5," 0.240192"," -0.761053"," -1.68269"
5," 0.2418"," -0.762029"," -1.59549"
5," 0.242981"," -0.76286"," -1.59549"
5," 0.25092"," -0.768594"," -1.48299"
5," 0.255918"," -0.772232"," -1.48299"
5," 0.261438"," -0.782729"," -1.36552"
5," 0.265721"," -0.789615"," -1.36552"
5," 0.272609"," -0.778251"," -1.27845"
5," 0.277203"," -0.773018"," -1.27845"
5," 0.284261"," -0.772173"," -1.19187"
5," 0.289573"," -0.771071"," -1.19187"
5," 0.299612"," -0.773324"," -1.10936"
5," 0.307554"," -0.773428"," -1.10936"
5," 0.317257"," -0.772601"," -1.03846"
5," 0.32381"," -0.772193"," -1.03846"
5," 0.337638"," -0.77424"," -0.971967"
5," 0.34685"," -0.77484"," -0.971967"
5," 0.355549"," -0.773722"," -0.895728"
5," 0.364171"," -0.773648"," -0.895728"
5," 0.377413"," -0.771808"," -0.837736"
5," 0.386863"," -0.770782"," -0.837736"
5," 0.394608"," -0.768792"," -0.772775"
5," 0.404521"," -0.767394"," -0.772775"
5," 0.420031"," -0.770905"," -0.717518"
5," 0.430779"," -0.771456"," -0.717518"
5," 0.443899"," -0.769976"," -0.682877"
5," 0.456222"," -0.769735"," -0.682877"
5," 0.467477"," -0.770696"," -0.619998"
5," 0.480071"," -0.770942"," -0.619998"
5," 0.492205"," -0.770944"," -0.568475"
5," 0.505904"," -0.77111"," -0.568475"
5," 0.515435"," -0.770278"," -0.515367"
5," 0.527701"," -0.77004"," -0.515367"
5," 0.539998"," -0.771176"," -0.480043"
5," 0.552894"," -0.771499"," -0.480043"
5," 0.564075"," -0.771364"," -0.450525"
5," 0.575216"," -0.771496"," -0.450525"
5," 0.598407"," -0.773815"," -0.426635"
5," 0.598407"," -0.773815"," -0.426635"
5," 0.615631"," -0.774815"," -0.388217"
5," 0.630002"," -0.775664"," -0.388217"
5," 0.646436"," -0.775764"," -0.356302"
5," 0.673518"," -0.774209"," -0.338564"
5," 0.688319"," -0.773732"," -0.338564"
5," 0.708816"," -0.775357"," -0.322192"
5," 0.723638"," -0.77565"," -0.322192"
5," 0.723638"," -0.77565"," -0.322192"
5," 0.751461"," -0.775483"," -0.30969"
5," 0.76868"," -0.773975"," -0.29099"
5," 0.782394"," -0.773545"," -0.29099"
5," 0.799439"," -0.77195"," -0.280063"
5," 0.815645"," -0.771038"," -0.280063"
5," 0.815645"," -0.771038"," -0.280063"
5," 0.828449"," -0.771934"," -0.275862"
5," 0.844493"," -0.771678"," -0.275862"
5," 0.857702"," -0.774811"," -0.252598"
5," 0.873075"," -0.775849"," -0.252598"
5," 0.888624"," -0.775494"," -0.233889"
5," 0.921879"," -0.776192"," -0.210189"
5," 0.939179"," -0.776612"," -0.210189"
5," 0.953382"," -0.776482"," -0.218567"
5," 0.968203"," -0.776685"," -0.218567"
5," 0.982202"," -0.777735"," -0.201732"
5," 0.998016"," -0.778276"," -0.201732"
5," 1.0144"," -0.77932"," -0.186737"
5," 1.03099"," -0.780069"," -0.186737"
5," 1.04398"," -0.783181"," -0.188301"
5," 1.05745"," -0.784586"," -0.188301"
5," 1.0751"," -0.785943"," -0.174783"
5," 1.08966"," -0.787301"," -0.174783"
5," 1.10825"," -0.787429"," -0.17389"
5," 1.1239"," -0.788348"," -0.17389"
5," 1.1399"," -0.791192"," -0.166982"
5," 1.15424"," -0.792638"," -0.166982"
5," 1.16909"," -0.795794"," -0.15594"
5," 1.18607"," -0.798174"," -0.15594"
5," 1.20344"," -0.801013"," -0.149988"
5," 1.21754"," -0.803114"," -0.149988"
5," 1.23207"," -0.805499"," -0.145618"
5," 1.24643"," -0.807713"," -0.145618"
5," 1.26306"," -0.808695"," -0.142371"
5," 1.28017"," -0.810701"," -0.142371"
5," 1.29398"," -0.814652"," -0.154707"
5," 1.31115"," -0.817622"," -0.154707"
5," 1.32532"," -0.817979"," -0.144484"
5," 1.34155"," -0.819982"," -0.144484"
5," 1.35836"," -0.822548"," -0.129967"
5," 1.37317"," -0.824538"," -0.129967"
5," 1.39237"," -0.828612"," -0.134413"
5," 1.40818"," -0.831227"," -0.134413"
5," 1.42768"," -0.831171"," -0.108948"
5," 1.44327"," -0.832737"," -0.108948"
5," 1.45524"," -0.831529"," -0.115073"
5," 1.46964"," -0.832177"," -0.115073"
5," 1.49193"," -0.829488"," -0.113065"
5," 1.50795"," -0.829034"," -0.113065"
5," 1.5313"," -0.854393"," -0.0984111"
5," 1.55177"," -0.864545"," -0.0984111"
5," 1.56473"," -0.874947"," -0.113837"
5," 1.58384"," -0.885832"," -0.113837"
5," 1.59581"," -0.878459"," -0.112817"
5," 1.61124"," -0.882445"," -0.112817"
5," 1.63012"," -0.879289"," -0.120516"
5," 1.64622"," -0.880773"," -0.120516"
5," 1.66175"," -0.88122"," -0.122802"
5," 1.67729"," -0.882325"," -0.122802"
5," 1.69239"," -0.885881"," -0.115488"
5," 1.71031"," -0.888147"," -0.115488"
5," 1.72613"," -0.890801"," -0.112201"
5," 1.74199"," -0.89301"," -0.112201"
5," 1.75693"," -0.895003"," -0.120227"
5," 1.77199"," -0.897068"," -0.120227"
5," 1.78925"," -0.900417"," -0.108718"
5," 1.80442"," -0.902824"," -0.108718"
5," 1.82495"," -0.907302"," -0.108754"
5," 1.84132"," -0.91032"," -0.108754"
5," 1.85207"," -0.911406"," -0.107592"
5," 1.86581"," -0.913634"," -0.107592"
5," 1.87342"," -0.914333"," -0.104515"
5," 1.90032"," -0.938797"," -0.105546"
5," 1.93783"," -0.957069"," -0.104626"
5," 1.96143"," -0.970218"," -0.104626"
5," 1.96304"," -0.961299"," -0.105296"
5," 1.98364"," -0.968976"," -0.105296"
5," 1.99899"," -0.965637"," -0.112305"
5," 2.01592"," -0.968968"," -0.112305"
5," 2.01192"," -0.964636"," -0.106949"
5," 2.02449"," -0.965762"," -0.106949"
5," 2.03604"," -0.966376"," -0.0873404"
5," 2.04799"," -0.967296"," -0.0873404"
5," 2.0708"," -0.969549"," -0.0836636"
5," 2.08659"," -0.970937"," -0.0836636"
5," 2.09279"," -0.970989"," -0.0913626"
5," 2.10755"," -0.972053"," -0.0913626"
5," 2.11333"," -0.971014"," -0.0871902"
5," 2.12419"," -0.971295"," -0.0871902"
5," 2.13518"," -0.971194"," -0.0941369"
5," 2.14602"," -0.971355"," -0.0941369"
5," 2.15715"," -0.972184"," -0.0848071"
5," 2.16966"," -0.972624"," -0.0848071"
5," 2.17849"," -0.971924"," -0.0773899"
5," 2.19053"," -0.971925"," -0.0773899"
5," 2.199"," -0.972213"," -0.0788106"
5," 2.21027"," -0.972338"," -0.0788106"
5," 2.21684"," -0.97287"," -0.0681804"
5," 2.2225"," -0.972692"," -0.0681804"
5," 2.23968"," -0.972912"," -0.0712776"
5," 2.24952"," -0.973008"," -0.0712776"
5," 2.25678"," -0.973299"," -0.0518671"
5," 2.26592"," -0.973454"," -0.0518671"
5," 2.27432"," -0.973424"," -0.0538202"
5," 2.27887"," -0.973369"," -0.0538202"
5," 2.29413"," -0.974115"," -0.061919"
5," 2.30008"," -0.974663"," -0.0709151"
5," 2.30941"," -0.975086"," -0.0709151"
5," 2.31051"," -0.975077"," -0.0709151"
5," 2.3253"," -0.976573"," -0.0486572"
5," 2.33349"," -0.977182"," -0.0486572"
5," 2.34389"," -0.977201"," -0.0529925"
5," 2.35245"," -0.977625"," -0.0529925"
5," 2.35794"," -0.977795"," -0.0582625"
5," 2.36559"," -0.978145"," -0.0582625"
5," 2.36538"," -0.979087"," -0.0592366"
5," 2.37349"," -0.98165"," -0.0525187"
5," 2.38113"," -0.983327"," -0.0525187"
5," 2.38692"," -0.985216"," -0.0345755"
5," 2.3954"," -0.987013"," -0.0345755"
5," 2.4061"," -0.989343"," -0.0440199"
5," 2.41176"," -0.99119"," -0.045501"
5," 2.41772"," -0.992754"," -0.045501"
5," 2.42337"," -0.994048"," -0.0446173"
5," 2.42936"," -0.995525"," -0.0446173"
5," 2.42998"," -0.995186"," -0.0446173"
5," 2.43978"," -0.995586"," -0.013375"
5," 2.44611"," -0.99627"," -0.013375"
5," 2.45051"," -0.994578"," 0.103543"
5," 2.45654"," -0.994452"," 0.103543"
5," 2.45433"," -0.992583"," 0.257165"
5," 2.45541"," -0.98887"," 0.423518"
5," 2.45742"," -0.986876"," 0.423518"
5," 2.45414"," -0.983661"," 0.591127"
5," 2.45402"," -0.981272"," 0.591127"
5," 2.45042"," -0.978121"," 0.716886"
5," 2.44874"," -0.975133"," 0.716886"
5," 2.44614"," -0.971488"," 0.745841"
5," 2.44426"," -0.968471"," 0.745841"
5," 2.44294"," -0.966219"," 0.735505"
5," 2.44129"," -0.963538"," 0.735505"
5," 2.44171"," -0.959378"," 0.750049"
5," 2.44092"," -0.956046"," 0.750049"
5," 2.44408"," -0.949471"," 0.768562"
5," 2.44487"," -0.944978"," 0.768562"
5," 2.44866"," -0.937428"," 0.811399"
5," 2.45062"," -0.931767"," 0.811399"
5," 2.45403"," -0.921777"," 0.873344"
5," 2.45679"," -0.913688"," 0.873344"
5," 2.45671"," -0.912326"," 0.873344"
5," 2.46057"," -0.897158"," 0.927613"
5," 2.46155"," -0.888166"," 0.978885"
5," 2.46328"," -0.879688"," 0.978885"
5," 2.46375"," -0.86856"," 1.01344"
5," 2.46516"," -0.857823"," 1.01344"
5," 2.46614"," -0.84581"," 1.05933"
5," 2.46729"," -0.835496"," 1.05933"
5," 2.46857"," -0.825269"," 1.08441"
5," 2.46976"," -0.815059"," 1.08441"
5," 2.47106"," -0.801457"," 1.11748"
5," 2.47224"," -0.790293"," 1.11748"
5," 2.47371"," -0.776098"," 1.14108"
5," 2.47502"," -0.763738"," 1.14108"
5," 2.47721"," -0.751251"," 1.1654"
5," 2.47881"," -0.739121"," 1.1654"
5," 2.48004"," -0.724311"," 1.21394"
5," 2.48169"," -0.709296"," 1.21394"
5," 2.48162"," -0.691417"," 1.2276"
5," 2.48255"," -0.676242"," 1.2276"
5," 2.48264"," -0.663546"," 1.23867"
5," 2.48337"," -0.646935"," 1.23867"
5," 2.48334"," -0.633525"," 1.26591"
5," 2.4838"," -0.61725"," 1.26591"
5," 2.48326"," -0.602309"," 1.28713"
5," 2.48334"," -0.584992"," 1.28713"
5," 2.48336"," -0.574267"," 1.30025"
5," 2.48344"," -0.558192"," 1.30025"
5," 2.48545"," -0.540907"," 1.32032"
5," 2.48622"," -0.525146"," 1.32032"
5," 2.48863"," -0.512427"," 1.3383"
5," 2.49021"," -0.494938"," 1.3383"
5," 2.49087"," -0.484721"," 1.3554"
5," 2.49218"," -0.468938"," 1.3554"
5," 2.4934"," -0.452655"," 1.37284"
5," 2.49468"," -0.436782"," 1.37284"
5," 2.49551"," -0.420373"," 1.3699"
5," 2.49671"," -0.402618"," 1.3699"
5," 2.49553"," -0.391519"," 1.38387"
5," 2.49587"," -0.37682"," 1.38387"
5," 2.49495"," -0.359591"," 1.38556"
5," 2.49489"," -0.344893"," 1.38556"
5," 2.4968"," -0.328509"," 1.38756"
5," 2.4975"," -0.311376"," 1.38756"
5," 2.49903"," -0.302077"," 1.39445"
5," 2.50007"," -0.286229"," 1.39445"
5," 2.49941"," -0.270566"," 1.41056"
5," 2.49989"," -0.253637"," 1.41056"
5," 2.50018"," -0.241088"," 1.4229"
5," 2.50072"," -0.223554"," 1.4229"
5," 2.50127"," -0.211732"," 1.41405"
5," 2.50183"," -0.195228"," 1.41405"
5," 2.50121"," -0.178023"," 1.42776"
5," 2.50101"," -0.170385"," 1.42776"
5," 2.50178"," -0.145468"," 1.43146"
5," 2.50205"," -0.129384"," 1.43146"
5," 2.5043"," -0.115855"," 1.43077"
5," 2.50518"," -0.101257"," 1.43077"
5," 2.5086"," -0.0824289"," 1.44283"
5," 2.50956"," -0.0774364"," 1.44283"
5," 2.51331"," -0.0505699"," 1.43904"
5," 2.51544"," -0.0343452"," 1.43904"
5," 2.51567"," -0.023975"," 1.44598"
5," 2.51741"," -0.00738144"," 1.44598"
5," 2.51708"," 0.00897647"," 1.44184"
5," 2.51811"," 0.0252978"," 1.44184"
5," 2.51934"," 0.0427456"," 1.44311"
5," 2.52057"," 0.0612219"," 1.44311"
5," 2.52237"," 0.0730795"," 1.45284"
5," 2.52316"," 0.0798359"," 1.45284"
5," 2.52589"," 0.111019"," 1.44672"
5," 2.52615"," 0.11487"," 1.44672"
5," 2.529"," 0.140976"," 1.4605"
5," 2.5296"," 0.144886"," 1.4605"
5," 2.53311"," 0.171467"," 1.45941"
5," 2.53399"," 0.176348"," 1.45941"
5," 2.53828"," 0.204913"," 1.44975"
5," 2.53903"," 0.208454"," 1.44975"
5," 2.54288"," 0.23747"," 1.45476"
5," 2.54302"," 0.239782"," 1.45476"
5," 2.54721"," 0.267407"," 1.46585"
5," 2.54953"," 0.28266"," 1.46037"
5," 2.5518"," 0.298116"," 1.46037"
5," 2.55257"," 0.304209"," 1.46037"
5," 2.55589"," 0.331387"," 1.47425"
5," 2.55773"," 0.346655"," 1.46614"
5," 2.55968"," 0.361897"," 1.46614"
5," 2.56125"," 0.377983"," 1.46845"
5," 2.56333"," 0.396147"," 1.46845"
5," 2.56329"," 0.399237"," 1.46845"
5," 2.56556"," 0.424816"," 1.46312"
5," 2.56591"," 0.429631"," 1.46312"
5," 2.5684"," 0.458584"," 1.4659"
5," 2.56861"," 0.46178"," 1.4659"
5," 2.57184"," 0.491023"," 1.47852"
5," 2.57265"," 0.495869"," 1.47852"
5," 2.57605"," 0.522615"," 1.48858"
5," 2.57671"," 0.526559"," 1.48858"
5," 2.57876"," 0.552044"," 1.46541"
5," 2.58091"," 0.570397"," 1.46312"
5," 2.58268"," 0.58638"," 1.46312"
5," 2.58371"," 0.589725"," 1.46312"
5," 2.58751"," 0.617831"," 1.46913"
5," 2.5896"," 0.63327"," 1.46913"
5," 2.5914"," 0.647329"," 1.47499"
5," 2.59335"," 0.661905"," 1.47499"
5," 2.59596"," 0.677407"," 1.46905"
5," 2.59717"," 0.68368"," 1.46905"
5," 2.60082"," 0.709119"," 1.48085"
5," 2.60349"," 0.727065"," 1.48085"
5," 2.60444"," 0.736667"," 1.49392"
5," 2.60512"," 0.742452"," 1.49392"
5," 2.60822"," 0.766504"," 1.49028"
5," 2.60886"," 0.771826"," 1.49028"
5," 2.61211"," 0.795706"," 1.48438"
5," 2.61264"," 0.799254"," 1.48438"
5," 2.61498"," 0.82278"," 1.48901"
5," 2.61666"," 0.836715"," 1.48519"
5," 2.61849"," 0.852049"," 1.48519"
5," 2.61915"," 0.854085"," 1.48519"
5," 2.62069"," 0.875286"," 1.48227"
5," 2.62301"," 0.897924"," 1.47488"
5," 2.62527"," 0.909761"," 1.48199"
5," 2.62719"," 0.923511"," 1.48199"
5," 2.62719"," 0.923511"," 1.48199"
5," 2.62772"," 0.925467"," 1.48199"
5," 2.63123"," 0.946196"," 1.48704"
5," 2.63228"," 0.955265"," 1.47356"
5," 2.63356"," 0.964226"," 1.47356"
5," 2.63509"," 0.977334"," 1.46499"
5," 2.63649"," 0.988008"," 1.46499"
5," 2.63681"," 0.989255"," 1.46499"
5," 2.63914"," 1.00671"," 1.47515"
5," 2.64043"," 1.01431"," 1.46814"
5," 2.64192"," 1.02435"," 1.46814"
5," 2.64394"," 1.03379"," 1.46119"
5," 2.64558"," 1.04323"," 1.46119"
5," 2.64736"," 1.05257"," 1.46821"
5," 2.64929"," 1.06333"," 1.46821"
5," 2.64908"," 1.06998"," 1.45696"
5," 2.65003"," 1.07829"," 1.45696"
5," 2.64988"," 1.08868"," 1.47418"
5," 2.65049"," 1.09877"," 1.47418"
5," 2.65101"," 1.10434"," 1.45417"
5," 2.65166"," 1.1136"," 1.45417"
5," 2.65205"," 1.11945"," 1.46082"
5," 2.65265"," 1.12823"," 1.46082"
5," 2.65363"," 1.13493"," 1.45506"
5," 2.65445"," 1.14343"," 1.45506"
5," 2.65455"," 1.14938"," 1.4625"
5," 2.65499"," 1.15605"," 1.4625"
5," 2.65515"," 1.16429"," 1.45826"
5," 2.65555"," 1.17256"," 1.45826"
5," 2.65654"," 1.17915"," 1.4687"
5," 2.65724"," 1.18749"," 1.4687"
5," 2.65786"," 1.19244"," 1.44906"
5," 2.6586"," 1.20029"," 1.44906"
5," 2.65923"," 1.20575"," 1.45389"
5," 2.66086"," 1.21884"," 1.44241"
5," 2.66173"," 1.22605"," 1.44241"
5," 2.66206"," 1.23086"," 1.43794"
5," 2.66268"," 1.23694"," 1.43794"
5," 2.66322"," 1.24262"," 1.45155"
5," 2.66386"," 1.24905"," 1.45155"
5," 2.66571"," 1.25583"," 1.44304"
5," 2.6669"," 1.26286"," 1.44304"
5," 2.66804"," 1.26918"," 1.43614"
5," 2.66908"," 1.27533"," 1.43614"
5," 2.66968"," 1.28038"," 1.44132"
5," 2.67076"," 1.28733"," 1.44132"
5," 2.67157"," 1.2929"," 1.44905"
5," 2.67261"," 1.29981"," 1.44905"
5," 2.67251"," 1.30407"," 1.44146"
5," 2.67308"," 1.30984"," 1.44146"
5," 2.67336"," 1.30908"," 1.43329"
5," 2.67382"," 1.31219"," 1.43329"
5," 2.67531"," 1.31018"," 1.40586"
5," 2.67612"," 1.31142"," 1.40586"
5," 2.67611"," 1.31099"," 1.40127"
