X, Y, Z, Vx, Vy, Vz, T
8.132202000576898016e-01, -2.756453552202225321e+00, -5.958785446323068982e+02, 5.012799890256488533e-01, -2.494881693797730282e+00, 2.189426798892404324e+00, 6.410300207138061523e+01
8.135400135109578379e-01, -2.756417868619285283e+00, -5.985522645686382930e+02, 5.010000000000000009e-01, -2.495999999999999996e+00, 2.127800000000000136e+00, 6.414341807365417480e+01
8.137033659732787472e-01, -2.756208256353298136e+00, -6.002319730518496499e+02, 5.010349908059655855e-01, -2.497039101699841002e+00, 2.071738453578909400e+00, 6.418408036231994629e+01
8.139471320415145872e-01, -2.755628596766042548e+00, -6.021165772107686962e+02, 5.009723609363210262e-01, -2.497916705127271708e+00, 2.024363165438142875e+00, 6.422476601600646973e+01
8.140867892689780394e-01, -2.755423365043870643e+00, -6.046567494719944307e+02, 5.021438955348225264e-01, -2.498828744410108715e+00, 1.975433244466452631e+00, 6.426539325714111328e+01
8.139384608062167903e-01, -2.755443051895956952e+00, -6.063018800326902920e+02, 5.010314939575374327e-01, -2.497016496737353375e+00, 1.927911242178045992e+00, 6.430648303031921387e+01
8.137421067186821899e-01, -2.755351438303147660e+00, -6.080283769911250147e+02, 5.018547959762511557e-01, -2.496016489296518870e+00, 1.913134779941187524e+00, 6.434850406646728516e+01
8.136418662589360862e-01, -2.755389722220215276e+00, -6.094729334683986508e+02, 5.008669884147954887e-01, -2.495857467575404165e+00, 1.874986871896506591e+00, 6.438956713676452637e+01
8.135809366797710496e-01, -2.755626116649984692e+00, -6.102736705468471428e+02, 5.009282402260560874e-01, -2.495008468681555236e+00, 1.838169853911743701e+00, 6.443075370788574219e+01
8.133906390780089035e-01, -2.755757498831715058e+00, -6.109211869955565817e+02, 5.010000000000000009e-01, -2.496999999999999886e+00, 1.779300000000000104e+00, 6.447165393829345703e+01
8.132705570909788406e-01, -2.755630670130181592e+00, -6.116414431090976223e+02, 5.009899981390845136e-01, -2.496010195330038872e+00, 1.766133025104712706e+00, 6.451287746429443359e+01
8.133073421673986392e-01, -2.755519400914872907e+00, -6.124887238683159012e+02, 5.009475689231033257e-01, -2.496977300073783379e+00, 1.757905858771840357e+00, 6.455466842651367188e+01
8.136256998325945844e-01, -2.755509151581357674e+00, -6.135589550697661707e+02, 5.010033856405731179e-01, -2.496951177418972545e+00, 1.739082961077256018e+00, 6.459665012359619141e+01
8.138272763919937036e-01, -2.755644181677643800e+00, -6.146951482636982291e+02, 5.011233774104110195e-01, -2.497094911516771987e+00, 1.729851968876862101e+00, 6.463917231559753418e+01
8.140752371614640159e-01, -2.755921073530447352e+00, -6.151918713128115996e+02, 5.011720100731541505e-01, -2.497110821715347040e+00, 1.716042891083514377e+00, 6.468222236633300781e+01
8.140112386219886531e-01, -2.756001923457151115e+00, -6.152392414738746993e+02, 5.010000000000000009e-01, -2.495999999999999996e+00, 1.702399999999999913e+00, 6.472587585449218750e+01
8.139708667203968684e-01, -2.755987574557306363e+00, -6.152392414738746993e+02, 5.009765385639046720e-01, -2.496002451283403367e+00, 1.674900000000000055e+00, 6.476904296875000000e+01
8.139792976504733879e-01, -2.755973280879258969e+00, -6.152392414738746993e+02, 5.009982022378349775e-01, -2.495982172740860872e+00, 1.671300000000000008e+00, 6.481118822097778320e+01
8.134724076963092410e-01, -2.754106439197457679e+00, -6.153272367091097976e+02, 5.009999999433153439e-01, -2.496000000005481834e+00, 1.667200000000000015e+00, 6.485336422920227051e+01
8.128938325477850224e-01, -2.749814411224074551e+00, -6.157032449940742254e+02, 5.007467784551937751e-01, -2.494418984314054288e+00, 1.669264193419081499e+00, 6.489607548713684082e+01
8.113861283831099724e-01, -2.740686503606138746e+00, -6.164581401063489920e+02, 5.010868149733055388e-01, -2.493296500594012421e+00, 1.668792399400840676e+00, 6.494179677963256836e+01
8.094000147741038376e-01, -2.724586816144485724e+00, -6.175729873560279657e+02, 5.020089015630987417e-01, -2.493526578566565011e+00, 1.661138755965620994e+00, 6.498765516281127930e+01
8.082611998476182391e-01, -2.705787014244811051e+00, -6.179534568923088500e+02, 5.023900681196518114e-01, -2.484947854888647889e+00, 1.654992207995453102e+00, 6.503322696685791016e+01
8.059800577647427966e-01, -2.679606593671057801e+00, -6.181411037524745780e+02, 5.040536673740175777e-01, -2.474841754166839713e+00, 1.649556572535531229e+00, 6.507912635803222656e+01
8.005079842472295759e-01, -2.647568262130836736e+00, -6.189744456645017863e+02, 5.049733619628214987e-01, -2.456322988778492089e+00, 1.634357691733857143e+00, 6.512336254119873047e+01
7.942775243394806228e-01, -2.609655991671773201e+00, -6.203666328252559197e+02, 5.109587497062989536e-01, -2.449054831136999066e+00, 1.613086362868594525e+00, 6.516605138778686523e+01
7.888838897694899766e-01, -2.571407307601910386e+00, -6.216317900318692864e+02, 5.132713700748644525e-01, -2.425052594774784076e+00, 1.615036796695603183e+00, 6.520843744277954102e+01
7.830849735560836411e-01, -2.526638122472198322e+00, -6.228278582005204953e+02, 5.161287530244617061e-01, -2.387477871400530471e+00, 1.575745938445245686e+00, 6.525106596946716309e+01
7.773683233632133760e-01, -2.480925886151302162e+00, -6.237484570024600998e+02, 5.220157825230418158e-01, -2.353938546284374045e+00, 1.567310828987950488e+00, 6.529443383216857910e+01
7.732629890826953067e-01, -2.445210904487374659e+00, -6.238595206707592524e+02, 5.260319905397965456e-01, -2.320259429692893338e+00, 1.542357110383335783e+00, 6.533699703216552734e+01
7.672047063293933045e-01, -2.399507982473064072e+00, -6.230995966396407084e+02, 5.390000000000000346e-01, -2.298000000000000043e+00, 1.524599999999999955e+00, 6.537953281402587891e+01
7.606073300870588305e-01, -2.355886444334362118e+00, -6.225809804782114725e+02, 5.451962167004815729e-01, -2.254557661371618060e+00, 1.515305281810287674e+00, 6.542162919044494629e+01
7.535569516052758043e-01, -2.315560544173809188e+00, -6.213174272029702934e+02, 5.519248885106129432e-01, -2.221196091190108746e+00, 1.512327742262685293e+00, 6.546308779716491699e+01
7.451962454968540372e-01, -2.271814322261882069e+00, -6.210390101108959016e+02, 5.565095448771081310e-01, -2.175259417253363026e+00, 1.529967212635682472e+00, 6.550511193275451660e+01
7.387761675535869932e-01, -2.238176177041765857e+00, -6.206471848799017152e+02, 5.639143527786917298e-01, -2.132431970219335948e+00, 1.529895726620666307e+00, 6.554768657684326172e+01
7.284076391945196738e-01, -2.195315614403894333e+00, -6.203957107007778404e+02, 5.677355999294850797e-01, -2.097536012476298062e+00, 1.547046736330115468e+00, 6.559007811546325684e+01
7.196736105092423896e-01, -2.151250342068220078e+00, -6.201811652086940967e+02, 5.674408149964438319e-01, -2.062054755205625423e+00, 1.566690038240483585e+00, 6.563242316246032715e+01
7.098856238954657227e-01, -2.107977839517292562e+00, -6.202945224831472615e+02, 5.766621715836013351e-01, -2.021087131600541209e+00, 1.555866964850580292e+00, 6.567424178123474121e+01
7.032389387515931567e-01, -2.074072174044535810e+00, -6.202883168749854121e+02, 5.785966423363094746e-01, -1.983055233877053292e+00, 1.574879780121115624e+00, 6.571639394760131836e+01
6.943840127918445848e-01, -2.030050279546452341e+00, -6.202797984499102313e+02, 5.794436061461893939e-01, -1.941146892311799821e+00, 1.577220287483288352e+00, 6.575864076614379883e+01
6.858586806846952433e-01, -1.985512852128126227e+00, -6.205040972291034223e+02, 5.801426757420805602e-01, -1.893750677286591744e+00, 1.575991087092995846e+00, 6.580103588104248047e+01
6.782919166306210501e-01, -1.945753674082956630e+00, -6.204697015819277794e+02, 5.802852671982874355e-01, -1.859968023253829150e+00, 1.580555074439449204e+00, 6.584364867210388184e+01
6.702078918853952016e-01, -1.901243733777983502e+00, -6.204690675019137416e+02, 5.799999999999999600e-01, -1.820000000000000062e+00, 1.575900000000000079e+00, 6.588636279106140137e+01
6.615077220345881859e-01, -1.856958787639903852e+00, -6.205240639081607696e+02, 5.778564417649016960e-01, -1.774122856185720076e+00, 1.570727026683024663e+00, 6.592912650108337402e+01
6.555837867898829385e-01, -1.822700181045228796e+00, -6.205855324972667404e+02, 5.794949051137250340e-01, -1.734808233414510070e+00, 1.574016468325163842e+00, 6.597222900390625000e+01
6.478000250465819621e-01, -1.778468853904281222e+00, -6.205987274637611790e+02, 5.769293258304827310e-01, -1.701060607942108893e+00, 1.570246092233859692e+00, 6.601445436477661133e+01
6.399647344696830498e-01, -1.733882682561011412e+00, -6.208185359887664845e+02, 5.775521555464777634e-01, -1.652303862749984864e+00, 1.580020826553426128e+00, 6.605696582794189453e+01
6.325371040387948174e-01, -1.694503657521604589e+00, -6.209611002522939316e+02, 5.788969715112406433e-01, -1.618816835448299241e+00, 1.567833171050310392e+00, 6.609942650794982910e+01
6.249599873507861725e-01, -1.649991533997996029e+00, -6.208891247796276502e+02, 5.809999999999999609e-01, -1.570000000000000062e+00, 1.569600000000000106e+00, 6.614172506332397461e+01
6.170772929074664903e-01, -1.606138615930861491e+00, -6.208244284234564248e+02, 5.810618322097007571e-01, -1.523052133301795674e+00, 1.568678252856523292e+00, 6.618423199653625488e+01
6.107431135858852889e-01, -1.571578771342107217e+00, -6.206969383182550928e+02, 5.815508886460792892e-01, -1.476184744645961500e+00, 1.561204060066914812e+00, 6.622664594650268555e+01
6.019347216448566185e-01, -1.527546771578500717e+00, -6.205567154311086142e+02, 5.828003386067585057e-01, -1.446743386447153057e+00, 1.564431052677194955e+00, 6.626876044273376465e+01
5.932685388543539329e-01, -1.483141921470844560e+00, -6.205704233231061835e+02, 5.840852764692548993e-01, -1.400954627785924167e+00, 1.562293506537235421e+00, 6.631076884269714355e+01
5.846599824499733034e-01, -1.439817467785318827e+00, -6.207207670697644062e+02, 5.833083372276454126e-01, -1.361612493492870612e+00, 1.563064487816274051e+00, 6.635335230827331543e+01
5.782113560361962223e-01, -1.405453701773921482e+00, -6.207722735040722455e+02, 5.849999999999999645e-01, -1.328999999999999959e+00, 1.571900000000000075e+00, 6.639603400230407715e+01
5.697050130812503221e-01, -1.361351327928156163e+00, -6.206782381540400593e+02, 5.828938691204653688e-01, -1.291971561928258128e+00, 1.568296243445548299e+00, 6.643818044662475586e+01
5.620774444917263635e-01, -1.322173868429086241e+00, -6.205396574639504479e+02, 5.814981582984017905e-01, -1.242892033011200992e+00, 1.566530602823890561e+00, 6.648101878166198730e+01
5.530307064752493229e-01, -1.272932180240261779e+00, -6.203353290060088057e+02, 5.806734095135960283e-01, -1.210170875920693501e+00, 1.567406517056824100e+00, 6.652417683601379395e+01
5.451434976595899151e-01, -1.233713401846706859e+00, -6.201363288639049642e+02, 5.804412040695308139e-01, -1.160096381536601440e+00, 1.566494529081472464e+00, 6.656821155548095703e+01
5.378701709994772040e-01, -1.194004451653274623e+00, -6.197833287185699191e+02, 5.788526774521385310e-01, -1.120057095754779519e+00, 1.579446799690186420e+00, 6.661086416244506836e+01
5.292832277568898514e-01, -1.149222284196812716e+00, -6.192146850369465483e+02, 5.788930285395210706e-01, -1.071087226196932640e+00, 1.578833302368624070e+00, 6.665390157699584961e+01
5.208484472818907252e-01, -1.105743657846804950e+00, -6.192586626686804721e+02, 5.795390059379410541e-01, -1.033816855806150237e+00, 1.587378486043136805e+00, 6.669620060920715332e+01
5.134180195995595719e-01, -1.066798235749502943e+00, -6.193630308381901841e+02, 5.796082276036852443e-01, -9.933465242928048999e-01, 1.584143963859016235e+00, 6.673809623718261719e+01
5.052129957072694078e-01, -1.022084587068012862e+00, -6.197593292188107625e+02, 5.812607974382095755e-01, -9.550629219748497656e-01, 1.604428240552326024e+00, 6.678112316131591797e+01
4.973805925657596716e-01, -9.772255829167145746e-01, -6.200849658697030691e+02, 5.829455689214383396e-01, -9.156329333002851678e-01, 1.602583564084622880e+00, 6.682598876953125000e+01
4.907445558743346870e-01, -9.376074771970660526e-01, -6.202752162237518405e+02, 5.877604729198206979e-01, -8.768855434614349909e-01, 1.603549738211802911e+00, 6.686813259124755859e+01
4.838199930191490750e-01, -8.973617801533914085e-01, -6.199840832055097053e+02, 5.896927443976153205e-01, -8.330259484690271110e-01, 1.596032969116883971e+00, 6.691052865982055664e+01
4.753825534071773884e-01, -8.523733097089238875e-01, -6.198062992180359743e+02, 5.909058954401346098e-01, -8.006790188761954141e-01, 1.590200000000000058e+00, 6.695290899276733398e+01
4.668415238530937983e-01, -8.070302296968500100e-01, -6.199909242325978767e+02, 5.923736599937836633e-01, -7.535573604212588705e-01, 1.587003901534522088e+00, 6.699489498138427734e+01
4.605493482005109662e-01, -7.728569384389477603e-01, -6.200524405364805034e+02, 5.932336380136913334e-01, -7.035051166908563580e-01, 1.588748755987919425e+00, 6.703688478469848633e+01
4.527105294142025338e-01, -7.294137251605783412e-01, -6.200217796461090529e+02, 5.954022829538747619e-01, -6.662118064478624868e-01, 1.587068739774539550e+00, 6.707921934127807617e+01
4.441443174667054627e-01, -6.849243908045044016e-01, -6.200501025460744131e+02, 5.987075781953535847e-01, -6.219824335176284968e-01, 1.598500000000000032e+00, 6.712114357948303223e+01
4.369254911163504285e-01, -6.451617604578707699e-01, -6.201141529997446469e+02, 5.999616968663179506e-01, -5.850653049705369924e-01, 1.595081491327367651e+00, 6.716302490234375000e+01
4.294139384186267949e-01, -6.055391802018752490e-01, -6.201717508925008815e+02, 6.007204495359601548e-01, -5.379009736353100868e-01, 1.589485390111388341e+00, 6.720509219169616699e+01
4.215080457788408785e-01, -5.610246413912842733e-01, -6.202453803027075310e+02, 5.952589497886363601e-01, -5.150258095471382802e-01, 1.591983550403441861e+00, 6.724684333801269531e+01
4.142828001384229464e-01, -5.211759311786769988e-01, -6.203150007428715753e+02, 5.924434096800544891e-01, -4.918847290597144761e-01, 1.583885811676192024e+00, 6.728899359703063965e+01
4.054919351208899347e-01, -4.768563320600897049e-01, -6.208971988608402626e+02, 5.931584708770042402e-01, -4.513556531274728334e-01, 1.583839801543053705e+00, 6.733144664764404297e+01
3.965528209467151788e-01, -4.320855218581181045e-01, -6.208689255790155812e+02, 5.977866026826862411e-01, -4.039641480655344341e-01, 1.582346189527016111e+00, 6.737349176406860352e+01
3.893362640931726792e-01, -3.926296720386256989e-01, -6.206447981045040478e+02, 5.987530598144880090e-01, -3.718537180267091902e-01, 1.584400000000000031e+00, 6.741594457626342773e+01
3.830351595723652802e-01, -3.580757614787953846e-01, -6.199530675406953151e+02, 5.993713936273248333e-01, -3.242995645730109566e-01, 1.577027466655403165e+00, 6.745789289474487305e+01
3.749879685688510267e-01, -3.139839948781487644e-01, -6.201282757678235384e+02, 5.987247801443187356e-01, -2.907683655840839765e-01, 1.577797759532142408e+00, 6.749974060058593750e+01
3.651637253335394684e-01, -2.698660890384990685e-01, -6.203599006590593490e+02, 5.995728790171136469e-01, -2.451715780636773423e-01, 1.578417561168752981e+00, 6.754130697250366211e+01
3.561707773655204967e-01, -2.256284436545827055e-01, -6.203860992262209493e+02, 6.003751919377264823e-01, -2.058182144772672251e-01, 1.582234371761898739e+00, 6.758371758460998535e+01
3.492795183117310964e-01, -1.906309954019866915e-01, -6.201736906488373506e+02, 6.039999999999999813e-01, -1.660000000000000087e-01, 1.583700000000000108e+00, 6.762596821784973145e+01
3.408721198379746076e-01, -1.464984355102814662e-01, -6.200397647165057151e+02, 6.039999999999999813e-01, -1.310000000000000053e-01, 1.582699999999999996e+00, 6.766791749000549316e+01
3.318879325880867426e-01, -1.025048054329308206e-01, -6.202526410237553591e+02, 6.026614681931025119e-01, -8.590471179421665937e-02, 1.588183351010949984e+00, 6.770965695381164551e+01
3.244200352178440716e-01, -6.791091566288456893e-02, -6.205530738726125719e+02, 6.045557841606032934e-01, -4.691173027108656857e-02, 1.583552303503827696e+00, 6.775159358978271484e+01
3.162798689916463402e-01, -2.372141457438736029e-02, -6.209345455217697918e+02, 6.049418458123255737e-01, -8.742771236590698297e-03, 1.586023516961977409e+00, 6.779353737831115723e+01
3.086302244549652407e-01, 1.620044843642575588e-02, -6.209504084848548473e+02, 6.048394958983719372e-01, 3.504633384543333341e-02, 1.583937200765957565e+00, 6.783559179306030273e+01
2.999104375139273748e-01, 5.992946769823705166e-02, -6.210113595041199233e+02, 6.050500104856495476e-01, 6.936951360762055874e-02, 1.572911174665185374e+00, 6.787726283073425293e+01
2.918596758162521065e-01, 9.974042750261613577e-02, -6.210369167519071425e+02, 6.067626712317324422e-01, 1.139522528653712785e-01, 1.577963421982999215e+00, 6.791925120353698730e+01
2.841210446024018954e-01, 1.392673762205069998e-01, -6.216708752641922047e+02, 6.088512561766863396e-01, 1.491409074440400440e-01, 1.572200000000000042e+00, 6.796129727363586426e+01
2.750503510272391816e-01, 1.831599879955115306e-01, -6.218143406248058227e+02, 6.104566237627163661e-01, 1.908461747657033414e-01, 1.566261986241804127e+00, 6.800333571434020996e+01
2.665701479914585059e-01, 2.218039799586749017e-01, -6.216798084124283150e+02, 6.119765854144781914e-01, 2.181828036470226384e-01, 1.564992109801198739e+00, 6.804507827758789062e+01
2.589762338703852640e-01, 2.613664929165379069e-01, -6.211218643959501833e+02, 6.101355755293893512e-01, 2.355919986810207090e-01, 1.564099390174265469e+00, 6.808701801300048828e+01
2.501625160318599050e-01, 3.050247035702416398e-01, -6.207947142487180372e+02, 6.062034473517516897e-01, 2.674102329478898477e-01, 1.556724252433590250e+00, 6.812885379791259766e+01
2.404777280739919532e-01, 3.492801527233210246e-01, -6.204216143963133163e+02, 6.057276047228460358e-01, 3.155300448576878747e-01, 1.557242396350147162e+00, 6.817077207565307617e+01
2.314864727649157405e-01, 3.877877333824175654e-01, -6.203589923617879549e+02, 6.118110005974762844e-01, 3.509793055413009677e-01, 1.569072990191024086e+00, 6.821247673034667969e+01
2.242124013092519352e-01, 4.221589948442293627e-01, -6.203005309807286949e+02, 6.110370933499835733e-01, 3.940550509274278745e-01, 1.574142752126473255e+00, 6.825453972816467285e+01
2.144130405589690369e-01, 4.659124707030994905e-01, -6.201529128014883554e+02, 6.123116393732352947e-01, 4.240723894505366576e-01, 1.571678223970455868e+00, 6.829612684249877930e+01
2.057500141609386601e-01, 5.101772708335075013e-01, -6.200651576835703054e+02, 6.140371638800687926e-01, 4.589851013757674791e-01, 1.579025757235575478e+00, 6.833812475204467773e+01
1.964219561502732470e-01, 5.492776674807740012e-01, -6.202262176611849327e+02, 6.133113752434856680e-01, 5.018901925658808549e-01, 1.583126628469498476e+00, 6.838008165359497070e+01
1.873465829304096220e-01, 5.884818925085306685e-01, -6.204016117786295581e+02, 6.120545550747711339e-01, 5.311191630470238900e-01, 1.578944934518154319e+00, 6.842168211936950684e+01
1.773942319414439084e-01, 6.327868775674587720e-01, -6.207643806617801374e+02, 6.145173921060992361e-01, 5.802373765849783149e-01, 1.582408276778492606e+00, 6.846352148056030273e+01
1.676578474053667112e-01, 6.765445886125687203e-01, -6.210131125781188075e+02, 6.169902872025319063e-01, 6.199831581299861671e-01, 1.579824773942990257e+00, 6.850566911697387695e+01
1.602429557959819117e-01, 7.113559117661519826e-01, -6.208928309268269459e+02, 6.174406603813628047e-01, 6.680608303201723830e-01, 1.561057756566075483e+00, 6.854792666435241699e+01
1.497173690435748550e-01, 7.549487466020200488e-01, -6.212081675920595671e+02, 6.171657319732175573e-01, 7.053456260583866877e-01, 1.571412705250061492e+00, 6.858973526954650879e+01
1.400952809931659271e-01, 7.982782193806585713e-01, -6.212083168448397146e+02, 6.152528296637694849e-01, 7.506764356947300820e-01, 1.567213531773741231e+00, 6.863253450393676758e+01
1.303936202419256063e-01, 8.411596009859075851e-01, -6.210184183727756135e+02, 6.154898718159433901e-01, 7.933397436684862525e-01, 1.577025522956213788e+00, 6.867498278617858887e+01
1.221693242721227091e-01, 8.787032918006418836e-01, -6.207168994165590448e+02, 6.179999999999999938e-01, 8.249999999999999556e-01, 1.568999999999999950e+00, 6.871664643287658691e+01
1.132302158845920614e-01, 9.154766589242427921e-01, -6.206092420248156714e+02, 6.173519055718800219e-01, 8.626528400180648593e-01, 1.575206706575973170e+00, 6.875830602645874023e+01
1.051005466313327252e-01, 9.525447682215071321e-01, -6.207011810283435125e+02, 6.166247220210396840e-01, 8.937130309827187036e-01, 1.567578229529915657e+00, 6.880003690719604492e+01
9.528753852656116075e-02, 9.918755346472001300e-01, -6.208541818512765076e+02, 6.173494079739937357e-01, 9.381261606539240683e-01, 1.573163508483145678e+00, 6.884284591674804688e+01
8.669489668101701407e-02, 1.027296793871765868e+00, -6.210260932152506257e+02, 6.148591659419012645e-01, 9.711543700921968503e-01, 1.574283063781099168e+00, 6.888451433181762695e+01
7.851017846110315557e-02, 1.061504410517337016e+00, -6.211077440032814820e+02, 6.122886813963928088e-01, 1.003064866949735512e+00, 1.572844281920739107e+00, 6.892604541778564453e+01
6.926442931865153807e-02, 1.099552644219152775e+00, -6.215437770782750704e+02, 6.127101863839502505e-01, 1.036320124274753285e+00, 1.580465303579479786e+00, 6.896781945228576660e+01
6.094737262767407210e-02, 1.136807678416834833e+00, -6.217410116501521316e+02, 6.105750254731314719e-01, 1.076287622406188360e+00, 1.575568562823889796e+00, 6.901015830039978027e+01
5.465560063523547396e-02, 1.164527603245848697e+00, -6.216750196796613182e+02, 6.092002199959614117e-01, 1.118639054954655654e+00, 1.569564819549027712e+00, 6.905274200439453125e+01
4.676403784773378036e-02, 1.198822529221271083e+00, -6.217046462185289784e+02, 6.064220875909213104e-01, 1.151905145671451081e+00, 1.563378269855245639e+00, 6.909455466270446777e+01
3.934232176205645914e-02, 1.231942822240604807e+00, -6.214812887859059174e+02, 6.038575811438056107e-01, 1.187002752677791317e+00, 1.562861189206035561e+00, 6.913620781898498535e+01
3.265936092373643990e-02, 1.260570705840136085e+00, -6.213017744131799418e+02, 6.005166779583479553e-01, 1.223597160789884786e+00, 1.560594935071899281e+00, 6.917846989631652832e+01
2.553043252198215068e-02, 1.290799754535417732e+00, -6.213370323060738656e+02, 5.999840657507631292e-01, 1.259618923934003876e+00, 1.573182634867700047e+00, 6.922002911567687988e+01
2.027561453912483935e-02, 1.314912329295443882e+00, -6.212860495498943010e+02, 5.970324300966096676e-01, 1.289450138474331320e+00, 1.560990712469593866e+00, 6.926194715499877930e+01
1.292954876584325591e-02, 1.344474982960971898e+00, -6.213336651477895884e+02, 5.989442099273046827e-01, 1.320420559235997437e+00, 1.562640665584218214e+00, 6.930374503135681152e+01
5.893804659574368096e-03, 1.371825009301094633e+00, -6.211780546282057003e+02, 5.962282759619481620e-01, 1.348723410953423629e+00, 1.566275320523198733e+00, 6.934585118293762207e+01
2.192441883078185064e-04, 1.393150132337395597e+00, -6.210979904339172890e+02, 5.971444788194383291e-01, 1.365355016144004008e+00, 1.555684159083788431e+00, 6.938749027252197266e+01
-7.119518603332705871e-03, 1.420620358487148183e+00, -6.209810217022367169e+02, 5.948374646574312585e-01, 1.390453238371182287e+00, 1.557081542887077674e+00, 6.942901968955993652e+01
-1.345831984240640489e-02, 1.443426653501289181e+00, -6.210012933101172621e+02, 5.921682414585491827e-01, 1.418761293965749459e+00, 1.559123032376784845e+00, 6.947100210189819336e+01
-2.003070634799828525e-02, 1.468794895040586468e+00, -6.206716828550958098e+02, 5.927869998218668890e-01, 1.445529639262248534e+00, 1.565033724385012315e+00, 6.951235747337341309e+01
-2.655744056718838814e-02, 1.494579602668265395e+00, -6.206445817168981876e+02, 5.904752282559235788e-01, 1.478076848469262350e+00, 1.581883546725606271e+00, 6.955414032936096191e+01
-3.163511975287841560e-02, 1.513296629608074317e+00, -6.206262474743904249e+02, 5.894513653255459840e-01, 1.504032958127424768e+00, 1.573647556309370588e+00, 6.959647893905639648e+01
-3.799593998388849092e-02, 1.537667009439382504e+00, -6.204447796826389094e+02, 5.893689162113466828e-01, 1.524432996364373016e+00, 1.574251236026524392e+00, 6.963847279548645020e+01
-4.404168381289932238e-02, 1.560530641833181020e+00, -6.204079563972802589e+02, 5.867569699124961513e-01, 1.553205640441752688e+00, 1.581923250629218458e+00, 6.968042445182800293e+01
-4.896464632857016469e-02, 1.581233720077929394e+00, -6.205041393747603706e+02, 5.838634283596934038e-01, 1.576794959621287351e+00, 1.577098108367912976e+00, 6.972264289855957031e+01
-5.408623104694794403e-02, 1.601524689440021465e+00, -6.204668108985493973e+02, 5.818733562671424275e-01, 1.597580049564987670e+00, 1.571344603014225738e+00, 6.976466250419616699e+01
-5.920325117176824387e-02, 1.623827583580523815e+00, -6.202503028124758657e+02, 5.799999999999999600e-01, 1.614999999999999991e+00, 1.593900000000000095e+00, 6.980729627609252930e+01
-6.391261850290957947e-02, 1.643001902159745287e+00, -6.202040791940944473e+02, 5.777937611892953740e-01, 1.640493109304036468e+00, 1.587557478827204438e+00, 6.984973526000976562e+01
-6.899998189428523110e-02, 1.664170841169772430e+00, -6.201296546291282539e+02, 5.745347890064911311e-01, 1.664262469446689430e+00, 1.579869798835377370e+00, 6.989333534240722656e+01
-7.427747606507399680e-02, 1.685454382930801964e+00, -6.202531223385689145e+02, 5.719820198512538534e-01, 1.686789317719439962e+00, 1.594503610718465803e+00, 6.993584370613098145e+01
-7.910203351383722492e-02, 1.705768375646159019e+00, -6.204126620979568543e+02, 5.706592123619439461e-01, 1.708800166201511095e+00, 1.584657830826992742e+00, 6.997888779640197754e+01
-8.377640329771240957e-02, 1.721237992915173320e+00, -6.204733271076380561e+02, 5.729999999999999538e-01, 1.727999999999999980e+00, 1.587699999999999889e+00, 7.002136015892028809e+01
-8.968225881982394565e-02, 1.743103430072011406e+00, -6.207505157223559991e+02, 5.699999999999999512e-01, 1.745000000000000107e+00, 1.604800000000000004e+00, 7.006379175186157227e+01
