X, Y, Z, Vx, Vy, Vz, T
9.461809651824344414e-01, -2.372288358206668502e+00, -1.893829230747735153e+02, 9.599243710958239584e-01, -2.441108494111559502e+00, -3.138371613833978557e+00, 3.370923042297363281e+01
9.398186969108750510e-01, -2.381565606545320346e+00, -1.888417966485926058e+02, 9.432477160158193596e-01, -2.441284199826854184e+00, -3.127499999999999947e+00, 3.375193166732788086e+01
9.232899610559365255e-01, -2.377006449542317768e+00, -1.891958760154893184e+02, 9.312494986647839035e-01, -2.442305708681810295e+00, -3.128544889793786421e+00, 3.379487180709838867e+01
9.074310465673728343e-01, -2.375449594611762194e+00, -1.895969599527555260e+02, 9.176019820509783154e-01, -2.443404206465469297e+00, -3.134325983050606279e+00, 3.383748745918273926e+01
8.953191924623230546e-01, -2.374081053220022053e+00, -1.894822209868894163e+02, 8.997174051295591113e-01, -2.445686920350964577e+00, -3.128130646307843765e+00, 3.388048529624938965e+01
8.806009243928025754e-01, -2.372896294455881350e+00, -1.896017005117430756e+02, 8.854894746487763646e-01, -2.447342682707754680e+00, -3.137377059891696796e+00, 3.392278838157653809e+01
8.714033579650941608e-01, -2.384078841606947385e+00, -1.888836457620230078e+02, 8.716686351212288297e-01, -2.450311497753427936e+00, 3.134221960225662240e+00, 3.396594667434692383e+01
8.563796420435574319e-01, -2.383418025344296254e+00, -1.887007624356407689e+02, 8.579999999999999849e-01, -2.447999999999999954e+00, -3.136200000000000099e+00, 3.401020765304565430e+01
8.425043208969862363e-01, -2.385823135907746639e+00, -1.887508745786462327e+02, 8.435078017590821320e-01, -2.449446726629080917e+00, -3.138579235245662069e+00, 3.405268025398254395e+01
8.287676537941707222e-01, -2.390513617312123973e+00, -1.885732823034958301e+02, 8.320304235914955937e-01, -2.449774612225921633e+00, -3.138002827685772544e+00, 3.409528851509094238e+01
8.177427906783892864e-01, -2.387535654781169470e+00, -1.887815287442275860e+02, 8.142382814229573995e-01, -2.451742920446078777e+00, -3.136189706726288495e+00, 3.413802933692932129e+01
8.078140837344569558e-01, -2.395968575444530124e+00, -1.883166152890225646e+02, 8.040619034491381933e-01, -2.453108984732967013e+00, -3.129696801683610641e+00, 3.418057727813720703e+01
7.957421571904692570e-01, -2.401213178457082265e+00, -1.876839281020588714e+02, 7.898979388264013579e-01, -2.454325022839043413e+00, 3.135194229199647076e+00, 3.422207498550415039e+01
7.844214494471870580e-01, -2.404009709412263440e+00, -1.874760402029229454e+02, 7.742878875662154714e-01, -2.459238344510094709e+00, -3.132948253699907593e+00, 3.426508212089538574e+01
7.717280908891857027e-01, -2.408212866603897329e+00, -1.874167649787495691e+02, 7.598926693469786331e-01, -2.460278569390385250e+00, -3.135888660410607987e+00, 3.430771136283874512e+01
7.434055701303744490e-01, -2.449732653237626678e+00, -1.854982740559749175e+02, 7.467518586442597472e-01, -2.461992203403873258e+00, -3.133696521001903434e+00, 3.435013771057128906e+01
7.435912663772918929e-01, -2.440980413762861900e+00, -1.857236373972915828e+02, 7.330599831998109162e-01, -2.462183138110243252e+00, -3.131953642038078911e+00, 3.439231848716735840e+01
7.335180786206205727e-01, -2.446498736493226911e+00, -1.854869583137572420e+02, 7.214900769236510802e-01, -2.463433207450113738e+00, -3.135093065864611450e+00, 3.443473815917968750e+01
7.268661742421576033e-01, -2.445336483672624350e+00, -1.852066032014029702e+02, 7.081997501414727392e-01, -2.465895848399463741e+00, -3.135710021271574721e+00, 3.447771644592285156e+01
7.228999252688866894e-01, -2.443004571227352262e+00, -1.851416158209643754e+02, 6.984516620766874073e-01, -2.467275907674714386e+00, -3.138599999999999834e+00, 3.452133488655090332e+01
7.127422950803644630e-01, -2.445260162706444973e+00, -1.849786020014678627e+02, 6.849097435106451526e-01, -2.468533924663253831e+00, 3.134639219578423841e+00, 3.456450462341308594e+01
7.032065776288224379e-01, -2.447629822005933597e+00, -1.848214889357925301e+02, 6.707750433263320877e-01, -2.473014773663460897e+00, -3.137437577319976967e+00, 3.460733771324157715e+01
6.955722895088916058e-01, -2.449765690870442825e+00, -1.846609513821926498e+02, 6.583176134596926410e-01, -2.472975398976589023e+00, 3.136089459222632936e+00, 3.464975786209106445e+01
6.833836261079953012e-01, -2.452128777548145067e+00, -1.847154396603048383e+02, 6.431046508537200390e-01, -2.475436840951532158e+00, -3.138799437627969535e+00, 3.469200539588928223e+01
6.732848222894124435e-01, -2.453574998720250200e+00, -1.849314749727668072e+02, 6.285362258744531250e-01, -2.476270738508578262e+00, -3.134010862592290003e+00, 3.473433804512023926e+01
6.665644865540759634e-01, -2.454858370243034660e+00, -1.848406495727508911e+02, 6.163685227837131242e-01, -2.477888171601721812e+00, -3.135485371656433262e+00, 3.477721381187438965e+01
6.551278530853427151e-01, -2.456733670625641519e+00, -1.843362747682951976e+02, 6.080600625289294126e-01, -2.479601403537314397e+00, -3.137288166152524038e+00, 3.481961202621459961e+01
6.443818270366803436e-01, -2.458238640247084383e+00, -1.842423812462066621e+02, 5.928555188557772526e-01, -2.482891802766802769e+00, -3.138939028545509657e+00, 3.486193513870239258e+01
6.337422507959055151e-01, -2.459962046319796869e+00, -1.845089190859272890e+02, 5.816164050887914216e-01, -2.484189006511441811e+00, -3.131547318780817601e+00, 3.490489697456359863e+01
6.199367413438799934e-01, -2.461700323832533233e+00, -1.846292925827745250e+02, 5.686273305368481079e-01, -2.486633986505643268e+00, -3.132171533343647951e+00, 3.494917273521423340e+01
6.096503418951340070e-01, -2.463681913479250252e+00, -1.847567031370207360e+02, 5.590000000000000524e-01, -2.484999999999999876e+00, -3.118900000000000006e+00, 3.499135684967041016e+01
5.994579639500970947e-01, -2.471284541037668703e+00, -1.853808617727935655e+02, 5.441382610820313381e-01, -2.486899117350058752e+00, -3.128299999999999859e+00, 3.503396463394165039e+01
5.937686598442863950e-01, -2.476663868015256842e+00, -1.911350366327463917e+02, 5.329051805624651639e-01, -2.489240547760733779e+00, 3.139931233839834857e+00, 3.507648515701293945e+01
5.929944647432797700e-01, -2.478779432912375569e+00, -1.986322878104838594e+02, 5.231601128571504722e-01, -2.493459825293238286e+00, 3.074948093396312920e+00, 3.511887288093566895e+01
5.917523761146411543e-01, -2.479923303626064612e+00, -2.073298234459604146e+02, 5.139165620078048891e-01, -2.494274865367362537e+00, 3.038125146108287655e+00, 3.516143226623535156e+01
5.922983684025155959e-01, -2.480935821370717331e+00, -2.152809754081468157e+02, 5.000000000000000000e-01, -2.496999999999999886e+00, 2.958899999999999864e+00, 3.520458173751831055e+01
5.806064816551039787e-01, -2.498732684516926206e+00, -2.158391142378916925e+02, 4.962467101642597522e-01, -2.498067663175609354e+00, 2.811811906778055370e+00, 3.524711370468139648e+01
5.592724504336037405e-01, -2.485340278846316586e+00, -2.153497192306705301e+02, 4.951758202775474738e-01, -2.499001500102043138e+00, 2.705426893070797867e+00, 3.528744459152221680e+01
5.507486716200631349e-01, -2.483526302461770197e+00, -2.185972667080095562e+02, 4.961441199356806386e-01, -2.498961518402285087e+00, 2.601918448023348152e+00, 3.532714748382568359e+01
5.471319651222334990e-01, -2.483149393817850381e+00, -2.217338003939999851e+02, 4.960553782578565607e-01, -2.498229689838563417e+00, 2.500956977366227907e+00, 3.536681461334228516e+01
5.486200423165809026e-01, -2.480765756593457105e+00, -2.233900046847759313e+02, 4.972066717352769949e-01, -2.499096259433626788e+00, 2.432504033367694163e+00, 3.540656661987304688e+01
5.527459322533296859e-01, -2.472430316781029980e+00, -2.257826566287782555e+02, 4.972968083618892754e-01, -2.499105627263792595e+00, 2.358477870155859080e+00, 3.544647169113159180e+01
5.530682775726680767e-01, -2.472524000092577889e+00, -2.296106772739333337e+02, 4.982407975848479054e-01, -2.500964811997410386e+00, 2.294042024753470521e+00, 3.548670244216918945e+01
5.508761336352908655e-01, -2.481982231640572856e+00, -2.329011208171550606e+02, 4.982694906342617358e-01, -2.500884042374432958e+00, 2.228822594403293778e+00, 3.552685785293579102e+01
5.511150327069430643e-01, -2.478757278880246329e+00, -2.358731247309270032e+02, 5.000084354437327461e-01, -2.501951136505778717e+00, 2.170786849286593601e+00, 3.556736230850219727e+01
5.511716896451527292e-01, -2.477327433193303285e+00, -2.381203002304962979e+02, 5.010000000000000009e-01, -2.501999999999999780e+00, 2.064999999999999947e+00, 3.560778546333312988e+01
5.485409652406163517e-01, -2.488973306904361138e+00, -2.409444087229179843e+02, 4.999788184465003282e-01, -2.502010384245484165e+00, 2.023926267053123063e+00, 3.564847421646118164e+01
5.486705141033245692e-01, -2.488501671046244201e+00, -2.424428957057280627e+02, 4.990845289030008680e-01, -2.502957779649315206e+00, 1.972203517619619539e+00, 3.568895697593688965e+01
5.487671093136158307e-01, -2.488012491824168393e+00, -2.443599929133149544e+02, 4.990874488513047380e-01, -2.502931490961395777e+00, 1.928552294378630849e+00, 3.572983384132385254e+01
5.486309763614373169e-01, -2.487820695086763845e+00, -2.458295547441375390e+02, 4.989749137161474390e-01, -2.501890016601252320e+00, 1.895242691602890384e+00, 3.577059578895568848e+01
5.487447468122484961e-01, -2.487770121401276402e+00, -2.469504704443415903e+02, 4.988864551844292561e-01, -2.502072057434169938e+00, 1.869845694073612563e+00, 3.581134438514709473e+01
5.455887444626490446e-01, -2.498043726252771268e+00, -2.486772046347799403e+02, 5.000811543048169217e-01, -2.500769010063724540e+00, 1.842366322378047094e+00, 3.585205078125000000e+01
5.394280967144244876e-01, -2.512776301059556072e+00, -2.503857399456418591e+02, 5.000506166757493487e-01, -2.500913566459414650e+00, 1.814493100956283911e+00, 3.589308190345764160e+01
5.393051544252306373e-01, -2.513233951406035338e+00, -2.516829482918350038e+02, 4.999123429902536664e-01, -2.501147065788920987e+00, 1.789012286314865419e+00, 3.593417739868164062e+01
5.358243042119553712e-01, -2.520711629398807219e+00, -2.529551573500558561e+02, 4.990100139469207940e-01, -2.498989770159834034e+00, 1.765635796812830893e+00, 3.597563576698303223e+01
5.330086592440312909e-01, -2.526111425240173070e+00, -2.539700044069438150e+02, 5.000330197492899309e-01, -2.498983793970739775e+00, 1.755365148197394642e+00, 3.601734614372253418e+01
5.326760500307652357e-01, -2.527072229250649116e+00, -2.546276740530612699e+02, 5.009963715264160733e-01, -2.499978803382818970e+00, 1.737342162581307248e+00, 3.605903291702270508e+01
5.314810075523089816e-01, -2.530773619296212029e+00, -2.551161063169032559e+02, 5.001040780490851878e-01, -2.501063373411327451e+00, 1.707299333979168443e+00, 3.610082602500915527e+01
5.206360264567766460e-01, -2.547022842505629825e+00, -2.563682538969119946e+02, 5.002100612653878065e-01, -2.501969084755181871e+00, 1.698916721097087468e+00, 3.614291477203369141e+01
5.188371725990752470e-01, -2.547740894485050589e+00, -2.570419341402355258e+02, 5.002517980685374788e-01, -2.499926902711508525e+00, 1.689216133536016518e+00, 3.618503046035766602e+01
5.179859958866396275e-01, -2.543525592813014935e+00, -2.578257702802654308e+02, 4.999705000287051893e-01, -2.500494995558234734e+00, 1.675489214208236044e+00, 3.622785377502441406e+01
5.163995523543044586e-01, -2.531325353432591019e+00, -2.586188855051348128e+02, 4.998601659467117875e-01, -2.498289045933801411e+00, 1.676195876129533913e+00, 3.627062726020812988e+01
5.139978640718109171e-01, -2.513292465928053776e+00, -2.600896224284074947e+02, 4.998674114283470082e-01, -2.492888746139471312e+00, 1.673023933525175311e+00, 3.631519842147827148e+01
5.117748923799630978e-01, -2.487720153993688399e+00, -2.615445327915263078e+02, 5.008526379597431077e-01, -2.483450039953936539e+00, 1.663470782457199926e+00, 3.636163997650146484e+01
5.115411892221406465e-01, -2.465350177893597117e+00, -2.619517140338205650e+02, 4.990661738361653055e-01, -2.474964208693796852e+00, 1.644188483364900755e+00, 3.640660810470581055e+01
5.084919481295491206e-01, -2.430708489543375705e+00, -2.629352105236234252e+02, 5.005804456432590976e-01, -2.463104411734833743e+00, 1.622185619293947001e+00, 3.644939923286437988e+01
5.050681647525728790e-01, -2.391113394984780260e+00, -2.640086905897426846e+02, 5.029951234447830322e-01, -2.440666034955008445e+00, 1.610080194366591888e+00, 3.649259829521179199e+01
5.013245667226109425e-01, -2.351897545444404436e+00, -2.651663188544729337e+02, 5.095765692338577457e-01, -2.414525705437073011e+00, 1.584505044424223241e+00, 3.653530120849609375e+01
4.987612528174626969e-01, -2.308016100431382167e+00, -2.654857997047048457e+02, 5.123582549453465917e-01, -2.382613107635127569e+00, 1.568381827373711346e+00, 3.657762789726257324e+01
4.966516319243834965e-01, -2.269991851512198622e+00, -2.658209688723660520e+02, 5.221925032373896380e-01, -2.353852501700275379e+00, 1.539373939232222988e+00, 3.661984324455261230e+01
4.935152486487808243e-01, -2.234678554408150220e+00, -2.656432989043622115e+02, 5.294613276441519911e-01, -2.319752644278000542e+00, 1.530327239191474842e+00, 3.666258955001831055e+01
4.897763170040355662e-01, -2.181816427285330207e+00, -2.648234817036544655e+02, 5.351469835741102798e-01, -2.293843452811021422e+00, 1.530450776795912349e+00, 3.670508408546447754e+01
4.864877000520900774e-01, -2.141840464708473224e+00, -2.643058496227511682e+02, 5.407181567052374849e-01, -2.249233766091875975e+00, 1.537365768536213206e+00, 3.675461268424987793e+01
4.883834657589684602e-01, -2.108627303033031808e+00, -2.634279400082174334e+02, 5.497551960340435473e-01, -2.209072325490683664e+00, 1.529670691861791942e+00, 3.679707574844360352e+01
4.824844666174741281e-01, -2.069822180713035031e+00, -2.630470853404851255e+02, 5.588695282495257377e-01, -2.169018080592471698e+00, 1.550159813776482043e+00, 3.683943390846252441e+01
4.869621801447897025e-01, -2.031541142677280920e+00, -2.668968035196988353e+02, 5.648995273149594043e-01, -2.135001701974610810e+00, 1.560743059560889989e+00, 3.688224959373474121e+01
5.228660967592466680e-01, -1.970986779101755904e+00, -2.712445727072371255e+02, 5.648548191392287476e-01, -2.091299745891127326e+00, 1.576341053865876196e+00, 3.692417383193969727e+01
5.260787437725324978e-01, -1.926325939072469851e+00, -2.725980747205454691e+02, 5.701911921264261052e-01, -2.053457031062875249e+00, 1.583070489037039064e+00, 3.696684694290161133e+01
5.042350847805117109e-01, -1.881077634378112151e+00, -2.717236313847229781e+02, 5.712831006593163119e-01, -2.019216599080877472e+00, 1.573679249943269465e+00, 3.700976896286010742e+01
5.031684466190928795e-01, -1.835838381200494585e+00, -2.728790695536384305e+02, 5.730907307720103372e-01, -1.971457897993750263e+00, 1.569308180676127318e+00, 3.705222129821777344e+01
4.986604977151717910e-01, -1.782612870303834862e+00, -2.728294017467885055e+02, 5.748675913644344382e-01, -1.925016891302244737e+00, 1.573700000000000099e+00, 3.709470248222351074e+01
4.975790376542871818e-01, -1.748211009419177175e+00, -2.730286821892542548e+02, 5.746803666713854453e-01, -1.885159379389155898e+00, 1.555844279794349472e+00, 3.713752031326293945e+01
5.017172768574340580e-01, -1.700950724312168205e+00, -2.718718377097314942e+02, 5.737194364462564478e-01, -1.846718655692591859e+00, 1.545858172519663620e+00, 3.718034505844116211e+01
4.999420517536137254e-01, -1.664252682622159751e+00, -2.707157828632238648e+02, 5.758498230809475649e-01, -1.806399194617346993e+00, 1.546982944483341171e+00, 3.722242879867553711e+01
4.975300512662090280e-01, -1.627889437288256413e+00, -2.706859374653132591e+02, 5.726935923658291738e-01, -1.766694280705800368e+00, 1.539679363779501209e+00, 3.726531100273132324e+01
4.841967919610835058e-01, -1.578433400207266635e+00, -2.714505958650788671e+02, 5.750930671618351697e-01, -1.726941750856498148e+00, 1.529105597246583015e+00, 3.730760145187377930e+01
4.823383039199344857e-01, -1.535087844862377926e+00, -2.715659075537379863e+02, 5.749999999999999556e-01, -1.693000000000000060e+00, 1.546399999999999997e+00, 3.734991669654846191e+01
4.799188663674833766e-01, -1.493504330029088223e+00, -2.714522424021072311e+02, 5.757380222095594968e-01, -1.649256043084499579e+00, 1.543199999999999905e+00, 3.739217472076416016e+01
4.757047013634765897e-01, -1.458140590797311065e+00, -2.715061815120239430e+02, 5.767588354053878597e-01, -1.606212828204969245e+00, 1.546049341249684295e+00, 3.743445086479187012e+01
4.720882657296673335e-01, -1.426794255382952459e+00, -2.716358910690289008e+02, 5.775981130101056626e-01, -1.572140698771943734e+00, 1.550948018517476656e+00, 3.747667431831359863e+01
4.688216891293107702e-01, -1.390487996922531666e+00, -2.716564760162750076e+02, 5.778448472651673828e-01, -1.525012742289773016e+00, 1.553084649726776290e+00, 3.751948022842407227e+01
4.675172105678216394e-01, -1.350791191973121697e+00, -2.716490665938329698e+02, 5.792877758384933351e-01, -1.481296753137388400e+00, 1.556865029625301045e+00, 3.756164526939392090e+01
4.642446004708177254e-01, -1.316936839302223605e+00, -2.717494448666470248e+02, 5.799999999999999600e-01, -1.447000000000000064e+00, 1.557199999999999918e+00, 3.760420322418212891e+01
4.722595751992750834e-01, -1.331978884037496424e+00, -2.716503448010574289e+02, 5.809002728914236524e-01, -1.403931047418658151e+00, 1.559301776057020694e+00, 3.764686703681945801e+01
4.740828631947822114e-01, -1.293670655637309874e+00, -2.718973713671057908e+02, 5.794636976182817589e-01, -1.362447699943394319e+00, 1.556032999321045329e+00, 3.768876004219055176e+01
4.744383762938024773e-01, -1.261558633602480439e+00, -2.724568068012972049e+02, 5.796472559956801218e-01, -1.322985681665001190e+00, 1.560038668324968514e+00, 3.773151016235351562e+01
4.753859880285694062e-01, -1.229021072609848275e+00, -2.725029782483262579e+02, 5.799555604070697479e-01, -1.283911423452496203e+00, 1.562759248417496138e+00, 3.777465772628784180e+01
4.815504265064565192e-01, -1.192255299311060224e+00, -2.732804526542000190e+02, 5.802508555568861581e-01, -1.239732803197993061e+00, 1.557158561861144763e+00, 3.781726741790771484e+01
4.784941355871621393e-01, -1.144707997600997507e+00, -2.703684381387108715e+02, 5.787267311308171847e-01, -1.188992482155998065e+00, 1.563966549503095660e+00, 3.785950088500976562e+01
4.865458571814131883e-01, -1.108173905693853989e+00, -2.703872859335915564e+02, 5.777813755975601540e-01, -1.153913264848387188e+00, 1.564510633291788633e+00, 3.790224194526672363e+01
4.891660507932943935e-01, -1.113528267724904319e+00, -2.711742462456920748e+02, 5.763582915962203179e-01, -1.106863835321117984e+00, 1.564953486637526536e+00, 3.794492220878601074e+01
5.035850832685383471e-01, -1.019269686820401644e+00, -2.729385910338963299e+02, 5.755959390348187599e-01, -1.067950804471980986e+00, 1.558661285240816152e+00, 3.798750996589660645e+01
5.063307936065595261e-01, -9.867312622065361749e-01, -2.730977928221756770e+02, 5.715315585699455303e-01, -9.979200911243990557e-01, 1.566116196687912021e+00, 3.806915068626403809e+01
5.130468795529579129e-01, -9.526827998352599414e-01, -2.756542179679781270e+02, 5.729635970662538824e-01, -9.599842228544072098e-01, 1.568398915613805400e+00, 3.811152386665344238e+01
5.165567056343870478e-01, -9.179405103436557578e-01, -2.762400016497865636e+02, 5.735377638158174474e-01, -9.170791265953407434e-01, 1.563452679502865372e+00, 3.815381002426147461e+01
5.197080989831684983e-01, -8.833240884724957720e-01, -2.767347133123796539e+02, 5.742123018421078084e-01, -8.730634681446692857e-01, 1.562844915555862357e+00, 3.819645428657531738e+01
5.241939169992961833e-01, -8.480656678249230973e-01, -2.765167387787595317e+02, 5.741760274673891606e-01, -8.270670954625116700e-01, 1.564196404759722769e+00, 3.823833036422729492e+01
5.111637581890609017e-01, -7.980717946771640481e-01, -2.728720300055445023e+02, 5.765901239644731779e-01, -7.918893346645192732e-01, 1.566284954353934111e+00, 3.828080344200134277e+01
5.194601597887508193e-01, -7.462198377006640237e-01, -2.741728140050476554e+02, 5.764353772187216229e-01, -7.439793245730037530e-01, 1.562488702434275956e+00, 3.832317996025085449e+01
5.221682981188795480e-01, -7.118175253613321374e-01, -2.740578646918236814e+02, 5.789261415955373469e-01, -7.001316057668511839e-01, 1.576055646514694208e+00, 3.836534953117370605e+01
5.269417195277059651e-01, -6.663005768724984401e-01, -2.745685637450607715e+02, 5.796732088422245077e-01, -6.559340176528064559e-01, 1.568141120907399877e+00, 3.840807461738586426e+01
5.292402590420935971e-01, -6.372642425946503097e-01, -2.746316102519903097e+02, 5.805932624672666131e-01, -6.149511860953766895e-01, 1.557607804868922585e+00, 3.845097541809082031e+01
5.327938875842003208e-01, -6.031344969368562792e-01, -2.751882007035178503e+02, 5.833323793805167412e-01, -5.770045030613183412e-01, 1.561156201045057035e+00, 3.849376964569091797e+01
5.361568844589799099e-01, -5.674881637067938911e-01, -2.752994069451281121e+02, 5.835440534516408428e-01, -5.471047958363042252e-01, 1.561850696874239608e+00, 3.853589963912963867e+01
5.400677268397072739e-01, -5.284582258939997113e-01, -2.756087947292356830e+02, 5.833268386222928426e-01, -4.990129126581091534e-01, 1.568717655007671130e+00, 3.857800364494323730e+01
5.428153453653515870e-01, -4.859825871191267854e-01, -2.755863260945125717e+02, 5.767439096222410910e-01, -4.683708109888814475e-01, 1.563007377191043323e+00, 3.862014198303222656e+01
5.483872803515369432e-01, -4.553392403994047100e-01, -2.761833195081057397e+02, 5.751002510839355875e-01, -4.459675030294755205e-01, 1.571982137392500478e+00, 3.866261053085327148e+01
5.056487061125249927e-01, -4.221090240612849764e-01, -2.716689734426826703e+02, 5.775727077030011758e-01, -4.048683065154852212e-01, 1.565883700094628184e+00, 3.870457029342651367e+01
5.070780995385778533e-01, -3.779906853886865203e-01, -2.716176345512554349e+02, 5.762103667607066937e-01, -3.582546578237380541e-01, 1.579674175391768687e+00, 3.874699473381042480e+01
5.038758335812681954e-01, -3.326420063822431161e-01, -2.712303563339032166e+02, 5.752973946358682644e-01, -3.275940759975422001e-01, 1.575382329103246493e+00, 3.878915238380432129e+01
5.023206822201494726e-01, -3.018000016713466294e-01, -2.713146810334560541e+02, 5.743054545683419221e-01, -2.802402439354393926e-01, 1.570292722879686353e+00, 3.883116030693054199e+01
5.025638127966940427e-01, -2.619082882995838468e-01, -2.714271771785772103e+02, 5.738118453353927562e-01, -2.377608970941381683e-01, 1.576125606180753591e+00, 3.887275815010070801e+01
5.154234290745218772e-01, -2.506931263232488605e-01, -2.707309601422988408e+02, 5.759063140561284655e-01, -2.040320192481953621e-01, 1.573273623406124866e+00, 3.891489219665527344e+01
5.154200990294293128e-01, -2.070395666998573747e-01, -2.706582662691188261e+02, 5.756336311551361051e-01, -1.608275895817569412e-01, 1.573886495789871942e+00, 3.895700168609619141e+01
5.209547145119101108e-01, -1.749079835190306131e-01, -2.694171212938240956e+02, 5.753224313636684517e-01, -1.125773068151138256e-01, 1.582329264833584936e+00, 3.899904823303222656e+01
5.264103686118732917e-01, -1.295911782976628124e-01, -2.700593251376548096e+02, 5.755332214676256442e-01, -8.630443744888770252e-02, 1.580137832690351907e+00, 3.904093480110168457e+01
5.252664039151498931e-01, -9.093417167602574347e-02, -2.704108703570631178e+02, 5.752338307440620913e-01, -4.043225545507857926e-02, 1.587285862383339241e+00, 3.908287882804870605e+01
5.257600677933762512e-01, -5.583704416601697335e-02, -2.704864532487912356e+02, 5.789999999999999591e-01, -2.000000000000000042e-03, 1.582200000000000051e+00, 3.912436294555664062e+01
5.268230497375285815e-01, -1.863126163085632864e-02, -2.708753336471008311e+02, 5.789999999999999591e-01, 3.099999999999999978e-02, 1.569199999999999928e+00, 3.916644525527954102e+01
5.271486291316328510e-01, 1.924892479466181611e-02, -2.709387282438252669e+02, 5.806367777825686138e-01, 7.307719015516640770e-02, 1.575359904894902519e+00, 3.920830202102661133e+01
5.234867016284092678e-01, 6.405531500497911590e-02, -2.705888993507793998e+02, 5.816297634324170129e-01, 1.207537289842520872e-01, 1.567270945531417325e+00, 3.924990582466125488e+01
5.229511616381825601e-01, 9.758846916247411463e-02, -2.707179054840566437e+02, 5.843878626610125027e-01, 1.562628036993277958e-01, 1.572146198623712632e+00, 3.929161667823791504e+01
5.218088594526041346e-01, 1.378176846976259251e-01, -2.710080798911131410e+02, 5.842220750068287671e-01, 1.939650237973837565e-01, 1.560293134122199721e+00, 3.933314442634582520e+01
5.265641499052002850e-01, 1.811853454845860634e-01, -2.709997795620017769e+02, 5.846181977781957917e-01, 2.224084841222894182e-01, 1.560907769003083700e+00, 3.937483811378479004e+01
5.257371983060085130e-01, 2.164747718056275194e-01, -2.710955688099116969e+02, 5.867389445805528680e-01, 2.375676250511727094e-01, 1.563228968433963528e+00, 3.941662454605102539e+01
5.242457613338508127e-01, 2.603343637432692370e-01, -2.709197889315701673e+02, 5.858704807667680647e-01, 2.688817585312788805e-01, 1.548999999999999932e+00, 3.945828318595886230e+01
5.227677165371921175e-01, 3.031660472489515756e-01, -2.707763521923225198e+02, 5.871229100118785516e-01, 3.162470672326766485e-01, 1.561325876070809526e+00, 3.949995565414428711e+01
5.233447039275340718e-01, 3.305356408427485571e-01, -2.707923840304812870e+02, 5.910915619638358320e-01, 3.581124034757975361e-01, 1.561500102214764318e+00, 3.954186224937438965e+01
5.285437652179868495e-01, 3.748267830423328562e-01, -2.708413751776753884e+02, 5.901862523715211140e-01, 3.965730434052943676e-01, 1.561529459902450068e+00, 3.958381605148315430e+01
5.372237177407719333e-01, 4.141234100276470209e-01, -2.710399058213315584e+02, 5.895694256776976561e-01, 4.254704595586097371e-01, 1.565824101920437972e+00, 3.962546730041503906e+01
5.384389372163016496e-01, 4.592470731236500958e-01, -2.709487388671344661e+02, 5.870637055882856892e-01, 4.655029884195899248e-01, 1.571813905233078623e+00, 3.966719269752502441e+01
5.426080071236059066e-01, 4.968022468784193402e-01, -2.711551064789060206e+02, 5.902745893683454259e-01, 5.038993727854521598e-01, 1.575341776422453544e+00, 3.970891880989074707e+01
5.446999706666769692e-01, 5.433763441549556150e-01, -2.713350155212031609e+02, 5.917379789141296031e-01, 5.340541327092912516e-01, 1.578300000000000036e+00, 3.975063085556030273e+01
5.453724765992419288e-01, 5.845306447208501455e-01, -2.713151198655879170e+02, 5.930213944611867349e-01, 5.767977013119122143e-01, 1.585200627540754192e+00, 3.979277205467224121e+01
5.463330993187724971e-01, 6.199793401014520589e-01, -2.714122254316713452e+02, 5.930299128100471329e-01, 6.250421245970607664e-01, 1.592605279697827392e+00, 3.983455801010131836e+01
5.478176604979650977e-01, 6.662461847635832157e-01, -2.717243031339200456e+02, 5.945874700482726150e-01, 6.707636786304217447e-01, 1.582425283824910434e+00, 3.987664794921875000e+01
5.491376590362192500e-01, 6.622777857603798779e-01, -2.681867930506867310e+02, 5.943956024985928011e-01, 7.106174641258675706e-01, 1.588463953641507276e+00, 3.991820645332336426e+01
5.658407415335159341e-01, 7.056983245347138167e-01, -2.710260429319230298e+02, 5.989999999999999769e-01, 7.419999999999999929e-01, 1.585399999999999920e+00, 3.995967864990234375e+01
5.652759612202086226e-01, 7.434237928412075203e-01, -2.711703370426744186e+02, 5.987826397271299728e-01, 7.829215248611834932e-01, 1.586200000000000054e+00, 4.000132083892822266e+01
5.664208054499664247e-01, 7.688704423716660186e-01, -2.715725641003056694e+02, 5.983071940157664859e-01, 8.268245073269345768e-01, 1.578370605281013805e+00, 4.004312348365783691e+01
5.662382529651321939e-01, 7.980157781010229767e-01, -2.715296070595696278e+02, 5.987999760569229224e-01, 8.594038159053917214e-01, 1.584306339581904366e+00, 4.008493876457214355e+01
5.722372076484280035e-01, 8.412310139801533193e-01, -2.726058379783900136e+02, 5.998180218341997438e-01, 8.949783213675743809e-01, 1.581250244999306220e+00, 4.012661695480346680e+01
5.715576344382152785e-01, 8.602646358450347641e-01, -2.731606123070731655e+02, 5.972401345179617627e-01, 9.374043167845137470e-01, 1.581083713347701147e+00, 4.016864895820617676e+01
5.714051317961319487e-01, 8.985555661091531032e-01, -2.732476223519997234e+02, 5.980188844265394987e-01, 9.659805819443191277e-01, 1.578584229123054516e+00, 4.021036839485168457e+01
5.704585997109538065e-01, 9.290068664431604395e-01, -2.737330176195276863e+02, 5.985891965206455723e-01, 1.015397894294571612e+00, 1.589099999999999957e+00, 4.025285172462463379e+01
